symbol,entry_date,exit_date,strategy,signal,pricing_source,option_symbol,strike,expiry,entry_price,exit_price,entry_delta,entry_gamma,entry_theta,entry_vega,entry_rho,entry_volatility,entry_dte,option_volume,option_open_interest,option_spread_pct,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
AAPL,2026-01-21,2026-01-22,LONG_PUT,PUT,historical_chain,AAPL260220P00300000,300.0,2026-02-20,5.05,51.00808876973852,-0.45,0.044,-0.068,0.33,-0.1,0.33,30,900,3800,0.059405940594059375,1,-4597.208876973852,-9.103383914799707,-4595.808876973852,1.4000000000000001,-4597.208876973852,0.0,-4595.808876973852,1,STOP_LOSS,65.0,65.0,0.0,900.0,100.0
MSFT,2026-01-21,2026-01-22,LONG_PUT,PUT,historical_chain,MSFT260220P00450000,450.0,2026-02-20,6.0,1.188224672096016e-10,-0.44,0.031,-0.079,0.46,-0.16,0.3,30,850,3100,0.06666666666666672,1,598.5999999881178,0.997666666646863,599.9999999881178,1.4000000000000001,598.5999999881178,599.9999999881178,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,850.0,100.0
AMZN,2026-01-21,2026-01-22,LONG_CALL,CALL,historical_chain,AMZN260220C00235000,235.0,2026-02-20,3.15,4.907640171314,0.55,0.06,-0.06,0.27,0.1,0.36,30,1500,5200,0.09523809523809519,3,523.0920513942001,0.553536562321905,527.2920513942001,4.2,523.0920513942001,527.2920513942001,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,1500.0,100.0
