expiry,dte,strike,option_type,moneyness,delta,implied_volatility,bid,ask,mid,spread_pct
2026-08-12,17,28500.0,PUT,1.0132129355970694,-0.5698865998785081,0.2531584539576998,791.4,825.0,808.2,0.041573867854491485
2026-08-12,17,28600.0,PUT,1.0167680687044276,-0.5961095871466192,0.25088560207250954,842.0,877.0,859.5,0.04072134962187318
2026-08-12,17,28700.0,PUT,1.0203232018117856,-0.6221744887134152,0.24970783035418534,894.0,933.0,913.5,0.042692939244663386
2026-08-12,17,28750.0,PUT,1.0221007683654648,-0.6350772035823955,0.24664146179945265,923.1,960.9,942.0,0.0401273885350318
2026-08-12,17,28900.0,PUT,1.027433468026502,-0.6746199740131739,0.23902683760153623,1009.1,1052.6,1030.85,0.042198185963040105
2026-08-12,17,28975.0,PUT,1.0300998178570206,-0.6900958859913047,0.24153208322074782,1019.8,1158.6,1089.1999999999998,0.12743297833272124
2026-08-12,17,29000.0,PUT,1.03098860113386,-0.7012318987272653,0.23531686473769073,1069.0,1117.0,1093.0,0.04391582799634035
2026-08-12,17,29200.0,PUT,1.0380988673485765,-0.7474121430024547,0.2365596372114443,1163.5,1309.5,1236.5,0.11807521229276183
2026-08-12,17,29200.0,CALL,1.0380988673485765,0.2529237579421174,0.23687086061854348,204.2,230.3,217.25,0.12013808975834303
2026-08-12,17,29350.0,CALL,1.0434315670096135,0.21600518350207792,0.2281924909365603,164.0,180.7,172.35,0.096895851465042
2026-08-12,17,29375.0,CALL,1.044320350286453,0.2099235469927039,0.22687795713985356,156.0,175.0,165.5,0.1148036253776435
2026-08-12,17,29625.0,CALL,1.0532081830548485,0.1555626700840892,0.22150369449906807,101.4,119.2,110.30000000000001,0.16137805983680867
2026-08-12,17,29750.0,CALL,1.0576520994390461,0.13226555283496377,0.21765468490070947,80.0,97.8,88.9,0.20022497187851515
2026-08-12,17,30200.0,CALL,1.0736501984221578,0.06609610882500151,0.20748348855089385,28.0,46.4,37.2,0.49462365591397844
2026-08-12,17,30250.0,CALL,1.0754277649758368,0.06054892521731481,0.20575963242985343,24.0,42.9,33.45,0.5650224215246635
2026-08-12,17,30500.0,CALL,1.0843155977442323,0.038076096517716235,0.20376884622966138,10.5,28.1,19.3,0.9119170984455959
2026-08-12,17,30900.0,CALL,1.0985361301736647,0.019247460021672266,0.20258647357959497,0.05,17.9,8.975,1.988857938718663
2026-08-12,17,31000.0,CALL,1.102091263281023,0.01769486601191517,0.20694212215634575,0.05,16.6,8.325000000000001,1.9879879879879878
2026-08-12,17,32500.0,CALL,1.155418259891395,0.004451818498555895,0.25223170786680355,0.0,11.1,5.55,2.0
2026-08-12,17,34500.0,CALL,1.2265209220385578,0.0032276899140264727,0.3391112349479743,0.0,10.0,5.0,2.0
2026-08-13,18,18000.0,PUT,0.6399239593244649,-0.0037032709904062755,0.7821588932692969,0.0,12.2,6.1,2.0
2026-08-13,18,20000.0,PUT,0.7110266214716277,-0.005573059332434851,0.6212975925455902,0.05,15.2,7.625,1.986885245901639
2026-08-13,18,21000.0,PUT,0.7465779525452091,-0.0075194122888292405,0.5558451131987602,0.35,18.4,9.375,1.9253333333333331
2026-08-13,18,25500.0,PUT,0.9065589423763253,-0.09837319031157406,0.3533118915767043,100.0,119.6,109.8,0.17850637522768664
2026-08-13,18,25600.0,PUT,0.9101140754836834,-0.10469558927394206,0.3502397690558961,107.8,126.0,116.9,0.15568862275449102
2026-08-13,18,25800.0,PUT,0.9172243416983997,-0.11941963484718217,0.3475352730955695,125.3,144.0,134.65,0.13887857408095064
2026-08-13,18,26000.0,PUT,0.924334607913116,-0.1359206979380902,0.33700930317359934,145.6,164.0,154.8,0.11886304909560726
2026-08-13,18,26200.0,PUT,0.9314448741278323,-0.15503627599448938,0.32868932386469724,169.1,187.7,178.39999999999998,0.10426008968609864
2026-08-13,18,26500.0,CALL,0.9421102734499066,0.8098167625448144,0.32365707799094745,1662.7,2144.0,1903.35,0.25286993984290856
2026-08-13,18,26600.0,PUT,0.9456654065572648,-0.20061471087001267,0.31943612730493676,221.8,252.2,237.0,0.12827004219409274
2026-08-13,18,26600.0,CALL,0.9456654065572648,0.787154185973091,0.34032709555652996,1614.5,2085.9,1850.2,0.25478326667387313
2026-08-13,18,26800.0,PUT,0.952775672771981,-0.22658193801890014,0.31225347960949185,256.0,288.1,272.05,0.11799301598970785
2026-08-13,18,27000.0,PUT,0.9598859389866974,-0.25595212286474955,0.3034668613445785,295.6,329.1,312.35,0.10725148071074114
2026-08-13,18,27200.0,PUT,0.9669962052014136,-0.28840733168575,0.2972207912799928,340.8,374.9,357.85,0.09529132318010329
2026-08-13,18,27500.0,PUT,0.977661604523488,-0.3420700181293315,0.29125196463209024,418.6,459.0,438.8,0.09206927985414762
2026-08-13,18,28500.0,PUT,1.0132129355970694,-0.5660058607237183,0.2551213545839601,810.8,847.2,829.0,0.04390832328106163
2026-08-13,18,28600.0,PUT,1.0167680687044276,-0.5913584958549704,0.2527498735167062,861.0,898.8,879.9,0.04295942720763718
2026-08-13,18,28800.0,PUT,1.0238783349191438,-0.6419194610455272,0.2461610374679901,969.5,1009.1,989.3,0.04002830284039222
2026-08-13,18,29300.0,PUT,1.0416540004559345,-0.7417304450087869,0.2564731023479243,1215.9,1514.6,1365.25,0.21878776780809361
