expiry,dte,strike,call_open_interest,put_open_interest,call_volume,put_volume,call_gamma_exposure,put_gamma_exposure,net_gamma_exposure,call_delta_exposure,put_delta_exposure,net_delta_exposure,vanna_exposure,charm_exposure,call_spread_pct,put_spread_pct,liquidity_score,dealer_pressure_score,pin_score,market_structure_eligible,trade_eligible
2026-08-03,8,28375.0,0.0,1.0,0.0,1.0,0.0,-274432.0756952107,-274432.0756952107,0.0,1599902.8156007307,1599902.8156007307,-9342.47983285022,20105.49273349361,,0.023424044092318335,52.84855593518172,64.98366441581983,23.56344662226156,True,True
2026-08-03,8,28400.0,0.0,1.0,0.0,3.0,0.0,-274411.4316502539,-274411.4316502539,0.0,1625095.587899764,1625095.587899764,-10313.001906521065,21785.730098891043,,0.022918773171553792,52.71558351666474,64.98366578929546,23.415315374331566,True,True
2026-08-03,8,28450.0,0.0,7.0,0.0,1.0,0.0,-1917182.4682172942,-1917182.4682172942,0.0,11727900.616672559,11727900.616672559,-85419.71021934685,175290.56372132286,,0.02452404001290728,52.447847179723674,64.88594382835251,23.268623320185977,True,True
2026-08-03,8,28475.0,0.0,1.0,0.0,1.0,0.0,-272832.4025181075,-272832.4025181075,0.0,1699736.8336379468,1699736.8336379468,-13063.571321662783,26561.642349757283,,0.0991566170095373,49.98405656310547,64.98376013247521,22.97087005714066,True,True
2026-08-03,8,28500.0,0.0,2.0,0.0,2.0,0.0,-546483.1551522303,-546483.1551522303,0.0,3452178.1974872937,3452178.1974872937,-28087.778012243212,56336.97690405357,,0.023671385472267277,52.1132634231802,64.96748488527231,22.847662774490548,True,True
2026-08-03,8,28550.0,1.0,0.0,1.0,0.0,-268064.517500463,0.0,-268064.517500463,-1042955.1513027034,0.0,-1042955.1513027034,-15350.997467710406,30734.16733535516,0.051011433597185574,,50.98402042705625,34.984066985288166,22.52631633544867,True,True
2026-08-03,8,28575.0,0.0,1.0,0.0,1.0,0.0,-271495.56212667044,-271495.56212667044,0.0,1802162.437734877,1802162.437734877,-16957.23926248272,32795.73275932256,,0.09820324434422055,49.42013555850527,64.98384016386171,22.378302426966346,True,True
2026-08-03,8,28600.0,1.0,0.0,1.0,0.0,-266102.95470671146,0.0,-266102.95470671146,-993568.9683795129,0.0,-993568.9683795129,-17391.81655853323,33834.20303542439,0.0513405590416429,,50.67788557144268,34.984184395284366,22.229988560244397,True,True
2026-08-03,8,28625.0,1.0,0.0,1.0,0.0,-264717.45257968636,0.0,-264717.45257968636,-968856.7278929037,0.0,-968856.7278929037,-18366.871440199386,35291.515677828706,0.05418232153450658,,50.444502150516854,34.98426720511459,22.081810914244137,True,True
2026-08-03,8,28650.0,0.0,2.0,0.0,4.0,0.0,-533262.5266424813,-533262.5266424813,0.0,3753527.7734709475,3753527.7734709475,-39777.675575700836,74262.25364160011,,0.02401419020330198,51.21419600440963,64.9682717410798,21.9584300650993,True,True
2026-08-03,8,28675.0,2.0,1.0,2.0,1.0,-523164.6552273249,-265486.2094531422,-788650.8646804672,-1837494.8320207386,1903804.2250659612,66309.39304522262,-61469.98220812704,114639.60177443667,0.05709379695213558,0.08970411032266702,49.59730301534329,64.95285624873415,21.83460195541464,True,True
2026-08-03,8,28700.0,0.0,1.0,0.0,1.0,0.0,-263079.0880431245,-263079.0880431245,0.0,1928201.9216628813,1928201.9216628813,-21777.096350830136,39762.09193148181,,0.026729559748427643,50.82369336567945,64.98434141146662,21.63736357995834,True,True
2026-08-03,8,28750.0,0.0,1.0,0.0,2.0,0.0,-258421.28929555358,-258421.28929555358,0.0,1978421.4534667206,1978421.4534667206,-23411.398130897698,42028.98182371288,,0.02615694164989948,50.54461081635545,64.98461870552867,21.340944146766418,True,True
2026-08-03,8,28775.0,0.0,1.0,0.0,2.0,0.0,-256174.2563911587,-256174.2563911587,0.0,2004413.4053292118,2004413.4053292118,-24219.58192955368,43083.163967337234,,0.080286119504224,48.77260493458579,64.98475248183343,21.192737213204275,True,True
2026-08-03,8,28900.0,2.0,8.0,3.0,1.0,-478670.07888648583,-1933734.143538679,-2412404.2224251647,-1395906.3756706724,17015980.38577531,15620074.010104638,-269980.4569784326,468576.54603811016,0.0748387096774195,0.1769832402234638,46.778230681368726,64.85648296380492,20.665970138543003,True,True
2026-08-03,8,28925.0,0.0,1.0,0.0,1.0,0.0,-238238.59179304243,-238238.59179304243,0.0,2149421.404150576,2149421.404150576,-27736.13905739572,47528.93294709213,,0.17347497535866827,45.08815598211293,64.98581999535891,20.30334421712929,True,True
2026-08-03,8,28950.0,1.0,2.0,2.0,1.0,-232918.57597078165,-469474.43897414184,-702393.0149449235,-651804.8704112724,4346098.870554921,3694294.000143649,-84557.55616308188,144013.58976053688,0.08057040998217477,0.16931671680275034,46.421528715152306,64.95820995361304,20.20223362998428,True,True
2026-08-03,8,28975.0,1.0,0.0,2.0,0.0,-229360.10471194144,0.0,-229360.10471194144,-628910.4334884945,0.0,-628910.4334884945,-28302.62321918217,48312.32706123859,0.08480300187617269,,47.45205409430796,34.98637901381741,20.006781302504066,True,True
2026-08-03,8,29000.0,4.0,6.0,6.0,1.0,-902358.8472814255,-1361444.9578742587,-2263803.8051556842,-2424267.568484903,13314839.728213448,10890572.159728546,-292728.0602094447,488096.8999190299,0.08778173190984574,0.16272097591233328,46.205497127989595,64.86532291794965,20.068396313309016,True,True
2026-08-03,8,29025.0,0.0,1.0,0.0,1.0,0.0,-222670.41734831792,-222670.41734831792,0.0,2241640.584760653,2241640.584760653,-29972.435800982414,49106.08529707814,,0.1594320486815415,44.916921597867045,64.98674644701732,19.710292795675823,True,True
2026-08-03,8,29050.0,0.0,2.0,0.0,1.0,0.0,-436582.8283268723,-436582.8283268723,0.0,4528340.903453913,4528340.903453913,-60652.46686709451,98464.1822925644,,0.1564490445859873,44.871061634690314,64.97402398621287,19.585054720366664,True,True
2026-08-03,8,29100.0,11.0,0.0,3.0,0.0,-2295720.877153171,0.0,-2295720.877153171,-5688542.168209301,0.0,-5688542.168209301,-332814.0842815368,541583.7103182994,0.10433070866141742,,46.25337476101664,34.863428157125334,19.49257970539888,True,True
2026-08-03,8,29200.0,2.0,0.0,2.0,0.0,-380167.5029486312,0.0,-380167.5029486312,-869156.3570782745,0.0,-869156.3570782745,-60929.994688767074,96871.49665906705,0.15059116365899203,,44.15801478566064,34.97740075473355,18.694353616124147,True,True
2026-08-03,8,29250.0,0.0,1.0,0.0,2.0,0.0,-180327.1533756235,-180327.1533756235,0.0,2422420.4034126694,2422420.4034126694,-30451.347199017484,47472.95763725778,,0.1258261093468373,44.59192486264887,64.98926598487903,18.37567842985173,True,True
2026-08-03,8,29300.0,1.0,1.0,7.0,1.0,-170728.84757259392,-167898.42055095886,-338627.2681235528,-360173.78780687193,2480435.194461544,2120261.406654672,-60903.31518156719,91251.51244602597,0.17774219375500402,0.1362765514369012,43.37294633299213,64.97984768761194,18.10041927981066,True,True
2026-08-03,8,29350.0,0.0,2.0,0.0,2.0,0.0,-329693.6396881608,-329693.6396881608,0.0,4878231.6540104505,4878231.6540104505,-57157.03269944038,93615.2370811381,,0.12589402141699924,44.01014577608089,64.98038315683658,17.803854490666417,True,True
2026-08-03,8,29400.0,4.0,4.0,4.0,2.0,-598449.6272106507,-598225.8619826001,-1196675.489193251,-1170101.1775431782,10082680.209760625,8912579.032217447,-231795.6221302813,341918.28040928673,0.21757322175732216,0.14478413790437902,42.13202769196488,64.92880702626866,17.63078964239243,True,True
2026-08-03,8,29425.0,1.0,0.0,1.0,0.0,-144266.20931969406,0.0,-144266.20931969406,-276884.2293413751,0.0,-276884.2293413751,-28538.095889882858,41800.82820386379,0.22869955156950678,,40.46880777298934,34.99147164878208,17.337538722483163,True,True
2026-08-03,8,29450.0,1.0,2.0,1.0,2.0,-138945.05012466773,-251116.43723335493,-390061.48735802266,-261726.5509807428,5226209.120067571,4964482.569086828,-83412.912621808,113377.99256446928,0.23345367027677488,0.15107886483014007,41.439236667524014,64.97679187323155,17.22900506103372,True,True
2026-08-03,8,29500.0,0.0,1.0,0.0,1.0,0.0,-111678.71916992907,-111678.71916992907,0.0,2645714.5400168374,2645714.5400168374,-25745.938373078545,32210.479586098016,,0.14625228519195613,42.497834125896084,64.9933504639819,16.892039279026648,True,True
2026-08-03,8,29600.0,2.0,0.0,2.0,0.0,-216917.80037123017,0.0,-216917.80037123017,-363738.93686160503,0.0,-363738.93686160503,-49036.44754196988,68028.53374159745,0.3238095238095238,,36.591375242905926,34.98713660510401,16.318715237764852,True,True
2026-08-03,8,29650.0,2.0,0.0,2.0,0.0,-198140.8579332554,0.0,-198140.8579332554,-322301.5827188703,0.0,-322301.5827188703,-46159.95872611867,62820.38512293483,0.39647577092511016,,34.11512673715849,34.98825896399708,16.021815827182127,True,False
2026-08-03,8,29675.0,0.0,1.0,0.0,1.0,0.0,-103987.14011314484,-103987.14011314484,0.0,2628303.4853541707,2628303.4853541707,-23444.864839604856,34324.49658960773,,0.1870419989024115,40.23722889160297,64.99380800531321,15.854863982396397,True,True
2026-08-03,8,29700.0,3.0,1.0,4.0,1.0,-268316.90857288,-75752.74094247504,-344069.64951535506,-421559.3282052171,2708880.3408375275,2287321.0126323104,-84557.5490006608,110846.27884098524,0.44155844155844154,0.20368350125136372,36.06007055067799,64.97952443220419,15.761756678890364,True,True
2026-08-03,8,29725.0,1.0,0.0,2.0,0.0,-85356.56935642454,0.0,-85356.56935642454,-132556.71459375703,0.0,-132556.71459375703,-20904.819962396345,27829.647111035956,0.5111111111111112,,30.218894433062125,34.99503521992037,15.557969547688923,True,False
2026-08-03,8,29750.0,3.0,0.0,2.0,0.0,-242679.9787696477,0.0,-242679.9787696477,-370594.1779705494,0.0,-370594.1779705494,-60572.953025209295,80150.15296984544,0.5377643504531722,,29.296727626853503,34.98560322734296,15.446428303230702,True,False
2026-08-03,8,29775.0,2.0,0.0,2.0,0.0,-153596.4837597909,0.0,-153596.4837597909,-231112.18781024354,0.0,-231112.18781024354,-39053.68662280846,51486.6510324409,0.562091503267974,,28.40600203617296,34.990927311637485,15.279648819628383,True,False
2026-08-03,8,29800.0,146.0,144.0,7.0,144.0,-10445300.312977033,-8225090.660962873,-18670390.973939907,-15263991.928420888,394724305.76913524,379460313.84071434,-5001059.205619162,6186040.812760638,0.5185185185185185,0.19091101502736374,38.159946092694305,63.88928177193095,20.259714854286663,True,True
2026-08-03,8,29825.0,60.0,0.0,1.0,0.0,-4129784.234983982,0.0,-4129784.234983982,-6010011.620274749,0.0,-6010011.620274749,-1094459.7681470206,1433986.2745830554,0.6046511627906977,,27.574217843812086,34.754317953345165,16.02455002929093,True,False
2026-08-03,8,29875.0,0.0,1.0,0.0,1.0,0.0,-52829.657016213656,-52829.657016213656,0.0,2744943.4119300353,2744943.4119300353,-14688.372107929996,17417.16234174611,,0.18173402377990577,39.21142377615875,64.99685165205781,14.668080525142841,True,True
2026-08-03,8,29900.0,4.0,0.0,2.0,0.0,-233295.4291068451,0.0,-233295.4291068451,-324473.31787312427,0.0,-324473.31787312427,-63482.79617219133,80668.29391585804,0.7263681592039799,,22.7626105475863,34.9861672757491,14.572946562892469,True,False
2026-08-03,8,29950.0,2.0,0.0,2.0,0.0,-104457.88931258519,0.0,-104457.88931258519,-142133.74249659508,0.0,-142133.74249659508,-28861.99031582932,36093.07484673031,0.9364161849710984,,16.139347762099774,34.99389124078826,14.241064540219876,True,False
2026-08-03,8,30000.0,2.0,0.0,6.0,0.0,-90980.53451402525,0.0,-90980.53451402525,-119843.55909408582,0.0,-119843.55909408582,-25873.13923503302,31705.186472790578,1.0140845070422535,,13.935572218952883,34.99471264909408,13.94434528803084,True,False
2026-08-03,8,30100.0,3.0,0.0,1.0,0.0,-110648.26080630644,0.0,-110648.26080630644,-141955.89089546938,0.0,-141955.89089546938,-33284.14035236349,40727.180586477225,1.3454545454545455,,13.355830494489757,34.99352310229294,13.3681122661285,True,False
2026-08-03,8,30125.0,3.0,0.0,1.0,0.0,-104648.05520376549,0.0,-104648.05520376549,-133146.70624912495,0.0,-133146.70624912495,-32054.90488397853,39233.57490559927,1.4341463414634148,,13.207699948349832,34.993887050828334,13.219777744231088,True,False
2026-08-03,8,30200.0,10.0,0.0,11.0,0.0,-298687.9003408131,0.0,-298687.9003408131,-372158.85050909314,0.0,-372158.85050909314,-95966.54991075608,117869.94214173684,1.6923076923076923,,12.852771530606008,34.982271096032136,12.89132638688802,True,False
2026-08-03,8,30225.0,1.0,0.0,1.0,0.0,-28504.19593732505,0.0,-28504.19593732505,-35357.923429529474,0.0,-35357.923429529474,-9110.289242434204,11128.649763391273,1.7999999999999998,,12.589616843597016,34.99872848105596,12.593425940129075,True,False
2026-08-03,8,30250.0,2.0,0.0,2.0,0.0,-54468.05676731809,0.0,-54468.05676731809,-67341.48639732768,0.0,-67341.48639732768,-17347.823783992368,21107.731205688826,1.894736842105263,,12.454266757553656,34.99698238878729,12.461798592447389,True,False
2026-08-03,8,30275.0,1.0,0.0,1.0,0.0,-26066.818767081546,0.0,-26066.818767081546,-32159.976029809055,0.0,-32159.976029809055,-8285.963987341198,10057.576050368863,1.9724137931034484,,12.293355751317172,34.99891566548961,12.297081989712776,True,False
2026-08-03,8,30300.0,1.0,0.0,1.0,0.0,-25009.417497424794,0.0,-25009.417497424794,-30830.014192607763,0.0,-30830.014192607763,-7944.543624257445,9634.866245041698,1.971223021582734,,12.145225205177248,34.99899869055798,12.148915497433796,True,False
2026-08-03,8,30325.0,1.0,0.0,1.0,0.0,-24376.172939646145,0.0,-24376.172939646145,-30212.53164049523,0.0,-30212.53164049523,-7744.285622102514,9442.596025786908,1.9708029197080292,,11.997094659037327,34.999046306051525,12.000763424275151,True,False
2026-08-03,8,30350.0,1.0,0.0,1.0,0.0,-23553.711009950206,0.0,-23553.711009950206,-29252.99620402587,0.0,-29252.99620402587,-7487.527662295982,9149.953226035303,1.9699248120300752,,11.848964112897402,34.99911151921265,11.852604918710796,True,False
2026-08-03,8,30375.0,1.0,0.0,1.0,0.0,-22746.018997342933,0.0,-22746.018997342933,-28302.708004276996,0.0,-28302.708004276996,-7239.734573371566,8866.807472286378,1.9689922480620157,,11.700833566757481,34.9991767849672,11.704446915246743,True,False
2026-08-03,8,30400.0,11.0,0.0,14.0,0.0,-243758.62650515075,0.0,-243758.62650515075,-304846.5992721476,0.0,-304846.5992721476,-77673.92716216172,95635.40778863405,1.968503937007874,,11.680507621583194,34.985547787110555,11.720035270722972,True,False
2026-08-03,8,30425.0,1.0,0.0,1.0,0.0,-21381.781686640395,0.0,-21381.781686640395,-26781.501131902893,0.0,-26781.501131902893,-6829.24325261867,8426.850641454821,1.967479674796748,,11.404572474477636,34.99928804594735,11.408139445999627,True,False
2026-08-03,8,30450.0,1.0,2.0,1.0,2.0,-20824.587847960167,-18450.193322002524,-39274.78116996269,-26209.5578912517,5607647.7980869515,5581438.2401957,-13400.701802118341,15092.42995437306,1.9669421487603307,0.21146851928479649,11.28200284853084,64.99766082080774,11.29185829338382,True,True
2026-08-03,8,30475.0,1.0,0.0,1.0,0.0,-20280.751595140893,0.0,-20280.751595140893,-25645.50430948827,0.0,-25645.50430948827,-6503.14805847645,8108.665005799679,1.9663865546218489,,11.10831138219779,34.99937835505466,11.111840924427884,True,False
2026-08-03,8,30500.0,35.0,0.0,3.0,0.0,-691245.2904786775,0.0,-691245.2904786775,-878120.8150539793,0.0,-878120.8150539793,-222179.2371346167,278466.3223880402,1.965811965811966,,11.394716479341028,34.95889428389779,11.517618799592539,True,False
2026-08-03,8,30525.0,1.0,0.0,1.0,0.0,-19231.53726017235,0.0,-19231.53726017235,-24540.374374998006,0.0,-24540.374374998006,-6197.788393910524,7807.90271401851,1.965217391304348,,10.812050289917947,34.99946711143158,10.815544164322151,True,False
2026-08-03,8,30550.0,1.0,0.0,1.0,0.0,-18725.389583570755,0.0,-18725.389583570755,-23998.965003260695,0.0,-23998.965003260695,-6052.386045628444,7663.68900638695,1.9646017699115046,,10.663919743778024,34.999511010806565,10.667396411795883,True,False
2026-08-03,8,30575.0,2.0,0.0,1.0,0.0,-36462.117908398104,0.0,-36462.117908398104,-46929.55772962791,0.0,-46929.55772962791,-11823.174123325758,15046.805512995807,1.963963963963964,,10.528569657734666,34.99815045730414,10.535489384433887,True,False
2026-08-03,8,30600.0,3.0,0.0,2.0,0.0,-53244.58589617079,0.0,-53244.58589617079,-68812.98434534424,0.0,-68812.98434534424,-17325.646260257905,22160.737320039225,1.9633027522935782,,10.393219571691304,34.99705041110994,10.403549917187659,True,False
2026-08-03,8,30625.0,1.0,0.0,1.0,0.0,-17474.453406606874,0.0,-17474.453406606874,-22759.281257202456,0.0,-22759.281257202456,-5693.557484238345,7340.558381056976,1.9633027522935782,,10.219528105358258,34.99961947202502,10.222962248057623,True,False
2026-08-03,8,30650.0,1.0,0.0,1.0,0.0,-17012.465511315757,0.0,-17012.465511315757,-22244.753261018355,0.0,-22244.753261018355,-5564.533313416712,7209.813835105987,1.9626168224299068,,10.071397559218333,34.99966219927468,10.074815996734056,True,False
2026-08-03,8,30675.0,1.0,0.0,1.0,0.0,-16560.96369225681,0.0,-16560.96369225681,-21736.859221191906,0.0,-21736.859221191906,-5439.476413371228,7082.531850204125,1.961904761904762,,9.923267013078412,34.99970481386997,9.926670101882499,True,False
2026-08-03,8,30700.0,2.0,0.0,2.0,0.0,-32625.468492817035,0.0,-32625.468492817035,-43145.23097754457,0.0,-43145.23097754457,-10731.585015985207,14082.365993342706,1.961904761904762,,9.787916927035054,34.998406736752315,9.794706227625136,True,False
2026-08-03,8,30725.0,1.0,0.0,1.0,0.0,-15880.263804126149,0.0,-15880.263804126149,-21076.500571188855,0.0,-21076.500571188855,-5247.294703818023,6919.109574923362,1.9611650485436896,,9.627005920798567,34.99976692829503,9.630385869349718,True,False
2026-08-03,8,30750.0,1.0,0.0,1.0,0.0,-15457.403686222497,0.0,-15457.403686222497,-20586.621865963392,0.0,-20586.621865963392,-5132.360828729077,6800.200998430263,1.9603960396039606,,9.478875374658644,34.99980901842404,9.482240948166911,True,False
2026-08-03,8,30775.0,1.0,0.0,1.0,0.0,-15232.192118824609,0.0,-15232.192118824609,-20435.45552376208,0.0,-20435.45552376208,-5065.727548456473,6763.3095367778005,1.9603960396039606,,9.330744828518721,34.99982780578866,9.334102746005994,True,False
2026-08-03,8,30800.0,1.0,0.0,1.0,0.0,-15012.437600853635,0.0,-15012.437600853635,-20286.920896569685,0.0,-20286.920896569685,-5000.729427682083,6727.221781585112,1.9603960396039606,,9.1826142823788,34.99984625291079,9.185964729356353,True,False
2026-08-03,8,30825.0,1.0,0.0,1.0,0.0,-14614.744927289345,0.0,-14614.744927289345,-19812.8498078229,0.0,-19812.8498078229,-4894.01717365776,6614.656456006264,1.9595959595959598,,9.034483736238878,34.999887602022014,9.03782066373565,True,False
2026-08-03,8,30850.0,1.0,0.0,1.0,0.0,-14407.79216078289,0.0,-14407.79216078289,-19671.492763932678,0.0,-19671.492763932678,-4832.867987796673,6580.905724714114,1.9595959595959598,,8.886353190098955,34.99990535359536,8.88968308227892,True,False
2026-08-03,8,30875.0,1.0,0.0,1.0,0.0,-14205.699418661034,0.0,-14205.699418661034,-19532.4846425748,0.0,-19532.4846425748,-4773.166347153696,6547.858863573776,1.9595959595959598,,8.738222643959032,34.99992280242907,8.741545666037725,True,False
