date,equity,pnl,symbol,exit_reason
2026-01-26,99879.56,-120.43999999999969,AAPL,STOP_LOSS
2026-01-26,99755.4,-124.1599999999999,AAPL,STOP_LOSS
2026-02-01,99578.79999999999,-176.59999999999988,AAPL,STOP_LOSS
2026-02-01,99436.51999999999,-142.27999999999994,AAPL,STOP_LOSS
2026-02-01,99272.27999999998,-164.23999999999958,AAPL,STOP_LOSS
2026-02-03,99151.23999999999,-121.04000000000006,AMZN,STOP_LOSS
2026-02-04,99010.04,-141.19999999999996,AMZN,STOP_LOSS
2026-02-04,98811.0,-199.03999999999982,AMZN,STOP_LOSS
2026-02-04,98620.84,-190.1599999999999,AMZN,STOP_LOSS
2026-02-04,98428.28,-192.56,AMZN,STOP_LOSS
2026-02-08,98187.72,-240.5599999999997,MSFT,STOP_LOSS
2026-02-08,98036.8,-150.9200000000004,MSFT,STOP_LOSS
2026-02-11,97892.0,-144.79999999999976,AAPL,STOP_LOSS
2026-02-11,97725.36,-166.64000000000001,AAPL,STOP_LOSS
2026-02-17,97578.56,-146.8000000000005,AMZN,STOP_LOSS
2026-02-19,97360.72,-217.8400000000005,AMZN,STOP_LOSS
2026-02-24,97486.64,125.91999999999956,MSFT,TIME_STOP
2026-02-24,97291.68,-194.9600000000001,MSFT,STOP_LOSS
2026-02-25,97439.92,148.2399999999994,MSFT,TIME_STOP
2026-02-25,97285.88,-154.04000000000025,MSFT,STOP_LOSS
2026-03-02,97400.52,114.63999999999956,MSFT,TIME_STOP
2026-03-03,97495.96,95.44000000000025,MSFT,TIME_STOP
2026-03-03,97204.44,-291.52000000000004,AMZN,STOP_LOSS
2026-03-03,96914.6,-289.83999999999963,AMZN,STOP_LOSS
2026-03-03,96814.08,-100.51999999999992,AMZN,STOP_LOSS
2026-03-03,96597.68000000001,-216.4000000000003,AMZN,STOP_LOSS
2026-03-03,96446.76000000001,-150.9199999999997,MSFT,STOP_LOSS
2026-03-04,96369.64000000001,-77.11999999999975,MSFT,TIME_STOP
2026-03-04,96202.40000000001,-167.24000000000004,MSFT,STOP_LOSS
2026-03-04,96054.36000000002,-148.04000000000002,MSFT,STOP_LOSS
2026-03-04,95891.56000000001,-162.79999999999973,MSFT,STOP_LOSS
2026-03-04,95790.56000000001,-101.00000000000023,AMZN,STOP_LOSS
2026-03-04,95643.6,-146.9599999999997,MSFT,STOP_LOSS
2026-03-05,95556.76000000001,-86.83999999999983,MSFT,TIME_STOP
2026-03-08,95458.28000000001,-98.48000000000042,MSFT,TIME_STOP
2026-03-10,95393.52000000002,-64.76000000000013,MSFT,TIME_STOP
2026-03-17,95497.84000000003,104.32000000000016,MSFT,TIME_STOP
2026-03-23,95870.72000000003,372.8800000000003,MSFT,TIME_STOP
2026-03-26,96289.56000000003,418.8400000000005,MSFT,TAKE_PROFIT
2026-03-29,96447.16000000003,157.6,AAPL,TIME_STOP
2026-03-30,96284.96000000004,-162.20000000000041,MSFT,STOP_LOSS
2026-03-30,96067.84000000004,-217.12000000000003,AMZN,STOP_LOSS
2026-03-30,95931.92000000004,-135.92000000000056,MSFT,STOP_LOSS
2026-03-30,95753.44000000005,-178.48000000000056,AMZN,STOP_LOSS
2026-03-31,95660.36000000004,-93.07999999999986,AAPL,STOP_LOSS
