date,equity,pnl,symbol,exit_reason
2026-01-22,99849.1,-150.89999999999947,MSFT,STOP_LOSS
2026-01-25,99702.3,-146.7999999999999,AAPL,STOP_LOSS
2026-01-25,99549.3,-152.99999999999966,AAPL,STOP_LOSS
2026-01-28,99691.5,142.20000000000016,AMZN,TIME_STOP
2026-01-29,99688.7,-2.7999999999994207,AMZN,TIME_STOP
2026-02-01,99465.5,-223.2000000000001,AAPL,STOP_LOSS
2026-02-01,99550.7,85.20000000000084,AMZN,TIME_STOP
2026-02-01,99370.4,-180.30000000000044,AAPL,STOP_LOSS
2026-02-01,99162.65,-207.7499999999999,AAPL,STOP_LOSS
2026-02-02,99382.75,220.0999999999999,MSFT,TAKE_PROFIT
2026-02-03,99177.75,-204.99999999999997,AMZN,STOP_LOSS
2026-02-03,99059.55,-118.19999999999976,AMZN,STOP_LOSS
2026-02-04,99422.95,363.3999999999999,MSFT,TAKE_PROFIT
2026-02-04,99717.15,294.1999999999999,MSFT,TAKE_PROFIT
2026-02-08,99515.04999999999,-202.10000000000022,MSFT,STOP_LOSS
2026-02-08,99387.65,-127.40000000000022,MSFT,STOP_LOSS
2026-02-09,99364.25,-23.399999999999597,MSFT,TIME_STOP
2026-02-10,99459.65,95.39999999999993,MSFT,TIME_STOP
2026-02-11,99276.2,-183.45000000000005,AAPL,STOP_LOSS
2026-02-11,99065.45,-210.74999999999983,AAPL,STOP_LOSS
2026-02-16,99230.05,164.59999999999994,MSFT,TIME_STOP
2026-02-17,99363.95,133.899999999999,MSFT,TIME_STOP
2026-02-17,99206.95,-156.99999999999946,AMZN,STOP_LOSS
2026-02-18,99263.25,56.30000000000011,MSFT,TIME_STOP
2026-02-19,99306.55,43.299999999999145,MSFT,TIME_STOP
2026-02-19,99121.75,-184.80000000000015,AMZN,STOP_LOSS
2026-02-19,99009.75,-112.00000000000071,AMZN,STOP_LOSS
2026-02-19,98899.15,-110.59999999999971,AMZN,STOP_LOSS
2026-02-22,99064.84999999999,165.70000000000022,MSFT,TIME_STOP
2026-02-23,99140.65,75.80000000000014,MSFT,TIME_STOP
2026-02-24,99127.84999999999,-12.799999999999432,MSFT,TIME_STOP
2026-02-24,98963.74999999999,-164.09999999999997,MSFT,STOP_LOSS
2026-02-24,98844.94999999998,-118.79999999999966,MSFT,STOP_LOSS
2026-02-25,98809.54999999999,-35.40000000000005,MSFT,TIME_STOP
2026-02-26,98851.65,42.10000000000052,MSFT,TIME_STOP
2026-03-02,98842.65,-8.999999999999893,AMZN,TIME_STOP
2026-03-02,98727.95,-114.69999999999997,MSFT,STOP_LOSS
2026-03-03,98679.15,-48.80000000000008,MSFT,TIME_STOP
2026-03-03,98549.95,-129.20000000000041,AMZN,STOP_LOSS
2026-03-03,98366.34999999999,-183.6000000000001,AMZN,STOP_LOSS
2026-03-04,98242.24999999999,-124.1000000000001,MSFT,STOP_LOSS
2026-03-09,98221.14999999998,-21.099999999999984,MSFT,TIME_STOP
2026-03-15,98322.84999999998,101.69999999999992,AAPL,TIME_STOP
2026-03-18,98420.64999999998,97.79999999999995,AAPL,TIME_STOP
2026-03-19,98448.39999999998,27.749999999999613,AAPL,TIME_STOP
2026-03-22,98464.14999999998,15.749999999999869,AAPL,TIME_STOP
2026-03-23,98498.79999999997,34.65000000000005,AAPL,TIME_STOP
2026-03-24,98439.59999999998,-59.20000000000014,AAPL,TIME_STOP
2026-03-24,98644.29999999997,204.69999999999956,MSFT,TAKE_PROFIT
2026-03-24,98549.29999999997,-94.99999999999983,AMZN,STOP_LOSS
2026-03-25,98465.09999999998,-84.20000000000013,AAPL,TIME_STOP
2026-03-26,98443.29999999997,-21.799999999999905,AAPL,TIME_STOP
2026-03-26,98691.49999999997,248.2000000000005,MSFT,TAKE_PROFIT
