symbol,entry_date,exit_date,strategy,signal,strike,expiry,entry_price,exit_price,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
AAPL,2026-01-21,2026-01-28,LONG_PUT,PUT,248.35,OPTION_PROXY,29.802,30.993599999999997,1,-120.55999999999976,-0.04045366082813226,-119.15999999999976,1.4000000000000001,-120.55999999999976,3.720000000000212,-119.15999999999976,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-01-21,2026-01-28,LONG_CALL,CALL,234.34,OPTION_PROXY,28.1208,29.007599999999996,1,87.27999999999973,0.031037523825780112,88.67999999999974,1.4000000000000001,87.27999999999973,124.08000000000001,0.0,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-22,2026-01-29,LONG_PUT,PUT,248.04,OPTION_PROXY,29.764799999999997,31.137600000000003,1,-138.68000000000052,-0.046591947535343944,-137.2800000000005,1.4000000000000001,-138.68000000000052,0.0,-137.2800000000005,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-01-22,2026-01-29,LONG_CALL,CALL,239.16,OPTION_PROXY,28.699199999999998,28.716,1,0.28000000000034775,9.756369515538684e-05,1.6800000000003479,1.4000000000000001,0.28000000000034775,66.24000000000017,-8.87999999999991,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-25,2026-02-01,LONG_PUT,PUT,255.41,OPTION_PROXY,30.649199999999997,32.401199999999996,1,-176.59999999999988,-0.057619774741265645,-175.19999999999987,1.4000000000000001,-176.59999999999988,0.0,-175.19999999999987,7,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-01-25,2026-02-01,LONG_CALL,CALL,238.42,OPTION_PROXY,28.6104,29.1552,1,53.08000000000022,0.018552694125213286,54.48000000000022,1.4000000000000001,53.08000000000022,75.12000000000008,0.0,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-26,2026-02-02,LONG_PUT,PUT,258.27,OPTION_PROXY,30.992399999999996,32.3376,1,-135.92000000000056,-0.043855913062557456,-134.52000000000055,1.4000000000000001,-135.92000000000056,21.959999999999624,-140.87999999999994,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-27,2026-02-01,LONG_PUT,PUT,256.44,OPTION_PROXY,30.7728,32.401199999999996,1,-164.23999999999958,-0.05337180887017092,-162.83999999999958,1.4000000000000001,-164.23999999999958,0.0,-162.83999999999958,5,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-01,2026-02-04,LONG_CALL,CALL,242.96,OPTION_PROXY,29.1552,26.7228,1,-244.64000000000013,-0.08390955987268142,-243.24000000000012,1.4000000000000001,-244.64000000000013,0.0,-243.24000000000012,3,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
MSFT,2026-02-02,2026-02-09,LONG_PUT,PUT,411.21,OPTION_PROXY,49.3452,49.5924,1,-26.11999999999994,-0.005293321336219114,-24.719999999999942,1.4000000000000001,-26.11999999999994,210.47999999999973,-35.75999999999979,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-02,2026-02-04,LONG_CALL,CALL,238.62,OPTION_PROXY,28.6344,26.7228,1,-192.56,-0.06724778587992065,-191.16,1.4000000000000001,-192.56,0.0,-191.16,2,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
MSFT,2026-02-03,2026-02-10,LONG_PUT,PUT,414.19,OPTION_PROXY,49.702799999999996,48.5244,1,116.43999999999963,0.023427251583411725,117.83999999999963,1.4000000000000001,116.43999999999963,246.23999999999953,0.0,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-04,2026-02-08,LONG_PUT,PUT,393.67,OPTION_PROXY,47.2404,49.632,1,-240.5599999999997,-0.05092251547404334,-239.15999999999968,1.4000000000000001,-240.5599999999997,0.0,-239.15999999999968,4,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-05,2026-02-12,LONG_PUT,PUT,401.14,OPTION_PROXY,48.136799999999994,48.1584,1,-3.5600000000006506,-0.00073955892373416,-2.1600000000006503,1.4000000000000001,-3.5600000000006506,0.0,-149.5200000000004,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-08,2026-02-16,LONG_PUT,PUT,413.6,OPTION_PROXY,49.632,47.6232,1,199.48000000000008,0.040191811734364945,200.88000000000008,1.4000000000000001,199.48000000000008,200.88000000000008,0.0,8,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-02-09,2026-02-12,LONG_CALL,CALL,273.68,OPTION_PROXY,32.8416,30.6936,1,-216.19999999999996,-0.06583114099191269,-214.79999999999995,1.4000000000000001,-216.19999999999996,21.84000000000026,-214.79999999999995,3,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
