candidate_id,era,year,horizon_sessions,count,accuracy,median,mean,baseline_accuracy,baseline_median,accuracy_delta_vs_year_bearish,median_delta_vs_year_bearish,symbol_count
H4_ROOM_PCT_5_10PCT,DEVELOPMENT,2016,20,187,0.22994652406417113,-0.07210123602118901,-0.07893876366366553,0.3383947939262473,-0.030874880475411537,-0.10844826986207615,-0.04122635554577747,93
H4_ROOM_PCT_5_10PCT,DEVELOPMENT,2017,5,35,0.5714285714285714,0.0025969475560868593,0.005042795238565494,0.4462040055891942,-0.0030076249172167335,0.1252245658393772,0.005604572473303593,24
H4_ROOM_PCT_5_10PCT,DEVELOPMENT,2017,10,35,0.5142857142857142,0.0007151029748283522,0.0016636000712410544,0.42990218910107125,-0.005178273572434722,0.08438352518464298,0.005893376547263074,24
H4_ROOM_PCT_5_10PCT,DEVELOPMENT,2017,20,35,0.4,-0.018286814244465655,-0.003589868258131092,0.40707964601769914,-0.011887099392427936,-0.007079646017699115,-0.006399714852037719,24
H4_ROOM_PCT_5_10PCT,VALIDATION,2018,5,134,0.3880597014925373,-0.014176142149940785,-0.0192831883958958,0.4560814591026071,-0.0030593514174994674,-0.06802175761006979,-0.011116790732441317,87
H4_ROOM_PCT_5_10PCT,VALIDATION,2018,10,134,0.40298507462686567,-0.020873172479285773,-0.0257814269255688,0.449367796799821,-0.00473273942093555,-0.046382722172955304,-0.016140433058350223,87
H4_ROOM_PCT_5_10PCT,VALIDATION,2018,20,134,0.39552238805970147,-0.025733085664331412,-0.029257548588802466,0.46894931184961397,-0.004151652827823815,-0.0734269237899125,-0.021581432836507597,87
H4_ROOM_PCT_5_10PCT,VALIDATION,2019,5,99,0.24242424242424243,-0.029237582030624765,-0.020276528898269586,0.3813590790939473,-0.010700697557979533,-0.13893483666970485,-0.018536884472645232,59
H4_ROOM_PCT_5_10PCT,VALIDATION,2019,10,99,0.26262626262626265,-0.05855651384475702,-0.04499221730465124,0.3405124396583736,-0.020339620478916687,-0.07788617703211093,-0.03821689336584033,59
H4_ROOM_PCT_5_10PCT,VALIDATION,2019,20,99,0.2222222222222222,-0.0839246652083443,-0.0734471226002945,0.3000371333085778,-0.037718816444428316,-0.07781491108635558,-0.04620584876391598,59
H4_ROOM_PCT_5_10PCT,VALIDATION,2020,5,531,0.4180790960451977,-0.027704525674499436,-0.022017987944950586,0.4456918706884891,-0.008579088471849738,-0.02761277464329137,-0.019125437202649698,247
H4_ROOM_PCT_5_10PCT,VALIDATION,2020,10,531,0.35969868173258,-0.04906083543594053,-0.045459816392318914,0.41363451913972676,-0.018667748855005994,-0.05393583740714675,-0.030393086580934536,247
H4_ROOM_PCT_5_10PCT,VALIDATION,2020,20,531,0.24293785310734464,-0.10225763612217809,-0.09678001083554752,0.3572298119843095,-0.043036258895289725,-0.11429195887696483,-0.05922137722688836,247
H4_ROOM_PCT_5_10PCT,VALIDATION,2021,5,68,0.4264705882352941,-0.006993469158236731,-0.012168041385694849,0.41910287882169156,-0.0056609594323617785,0.007367709413602541,-0.001332509725874953,41
H4_ROOM_PCT_5_10PCT,VALIDATION,2021,10,68,0.35294117647058826,-0.018643524192989758,-0.010505327683786633,0.3923231421557688,-0.011265874641540385,-0.03938196568518054,-0.007377649551449372,41
H4_ROOM_PCT_5_10PCT,VALIDATION,2021,20,68,0.25,-0.032751855448096334,-0.02984343184089316,0.3894220040169605,-0.016265534856532815,-0.13942200401696048,-0.01648632059156352,41
H4_ROOM_PCT_5_10PCT,VALIDATION,2022,5,310,0.4967741935483871,-0.0003180412212921979,-0.0035563889065717623,0.5158234984589942,0.0017110730872645918,-0.019049304910607134,-0.0020291143085567898,167
H4_ROOM_PCT_5_10PCT,VALIDATION,2022,10,310,0.47096774193548385,-0.004018793836667034,-0.006193787685994737,0.47440426971359845,-0.003937385959857931,-0.0034365277781145953,-8.140787680910311e-05,167
H4_ROOM_PCT_5_10PCT,VALIDATION,2022,20,310,0.4645161290322581,-0.014301148496177252,-0.021693287923795393,0.46621062918138767,-0.009075907590759158,-0.0016945001491295852,-0.005225240905418094,167
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2004,5,2,0.0,-0.03028999594072712,-0.03028999594072712,0.417910447761194,-0.006358087487283726,-0.417910447761194,-0.023931908453443396,1
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2004,10,2,0.0,-0.018003433623440923,-0.018003433623440923,0.38308457711442784,-0.012086179716237488,-0.38308457711442784,-0.005917253907203435,1
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2004,20,2,1.0,0.04345209499443242,0.04345209499443242,0.43781094527363185,-0.0063856960408683605,0.5621890547263682,0.04983779103530078,1
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2005,5,10,0.8,0.04285977434952798,0.04017767072266369,0.4493806065783853,-0.002971794244721493,0.35061939342161474,0.04583156859424947,6
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2005,10,10,0.7,0.04474681950953724,0.034194958176523536,0.43827424177701835,-0.005919048858092024,0.2617257582229816,0.05066586836762926,6
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2005,20,10,0.5,-0.001593814553869144,-2.169090849257374,0.39918838103374626,-0.014609163157831007,0.10081161896625374,0.013015348603961863,6
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2006,5,3,0.0,-0.0050352467270895485,-0.03829609346975116,0.4711804681600805,-0.0015491866769945517,-0.4711804681600805,-0.0034860600500949968,3
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2006,10,3,0.3333333333333333,-0.00856826976229974,-0.01774125671411823,0.43443241882708283,-0.006559031281533789,-0.10109908549374952,-0.0020092384807659514,3
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2006,20,3,0.3333333333333333,-0.010917634051962555,0.012395766572714831,0.42033727661716586,-0.012269938650306678,-0.08700394328383254,0.0013523045983441229,3
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2007,5,12,0.5,0.006574793431205317,-0.003657484854824996,0.49382011789313557,-0.0004444444444444695,0.006179882106864432,0.007019237875649786,6
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2007,10,12,0.3333333333333333,-0.006335414969680486,0.008330248832279305,0.5000950751093364,7.299270072991249e-05,-0.16676174177600306,-0.006408407670410399,6
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2007,20,12,0.5,0.08055548158866477,0.052614539651358316,0.5000950751093364,0.0002071251035624666,-9.507510933637331e-05,0.0803483564851023,6
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2008,5,553,0.5334538878842676,0.011842105263157876,0.007018219005793239,0.5315209157478327,0.004704652378463181,0.0019329721364349517,0.007137452884694695,205
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2008,10,553,0.5081374321880651,0.00349624200725418,-0.007044930583785037,0.5263866677889066,0.0054044630404463945,-0.018249235600841573,-0.0019082210331922145,205
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2008,20,553,0.5226039783001808,0.00909090909090915,0.002464740849823302,0.5469236596246108,0.01245674740484426,-0.024319681324429965,-0.00336583831393511,205
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2009,5,169,0.4970414201183432,-0.0010427528675702735,-0.01433303368235176,0.4631386253952405,-0.005059324612108229,0.0339027947231027,0.004016571744537956,103
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2009,10,169,0.4260355029585799,-0.027403846153846168,-0.028205158192442327,0.3979031452820769,-0.021205748335085817,0.028132357676503017,-0.006198097818760351,103
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2009,20,169,0.4970414201183432,-0.0039447731755424265,-0.04029210070236339,0.3780995173905808,-0.036972564214151626,0.1189419027277624,0.0330277910386092,103
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2010,5,6,0.5,0.028273076338517,0.03643771571871387,0.4202037351443124,-0.007949036350016647,0.07979626485568758,0.03622211268853365,5
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2010,10,6,0.5,-0.00024039203183973124,0.011165116760348703,0.36969439728353143,-0.016687624493405884,0.13030560271646857,0.016447232461566152,5
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2010,20,6,0.6666666666666666,0.07114077541838337,0.037286606898128995,0.35335314091680814,-0.027799650043744517,0.3133135257498585,0.09894042546212789,5
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2011,5,18,0.6666666666666666,0.045509521358723715,0.01726323402742055,0.4440830235439901,-0.0059445282070612615,0.22258364312267653,0.051454049565784976,15
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2011,10,18,0.6111111111111112,0.021814992164548463,-0.008640411030115949,0.43215613382899626,-0.011492126683371184,0.1789549772821149,0.03330711884791965,15
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2011,20,18,0.6111111111111112,0.04659664321181306,0.008151429872478811,0.4197645600991326,-0.017611599597129768,0.19134655101197856,0.06420824280894283,15
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2012,5,7,0.42857142857142855,-0.0025025025025025016,0.02915590964090312,0.42285017279934944,-0.005934718100890191,0.0057212557720791035,0.003432215598387689,6
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2012,10,7,0.5714285714285714,0.03953953953953948,0.06540393459621682,0.4340313071762553,-0.007326695472477995,0.13739726425231608,0.046866235012017476,6
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2012,20,7,0.5714285714285714,0.03840939900587437,0.10039352190251975,0.38585078267940637,-0.01835879542823604,0.18557778874916503,0.05676819443411041,6
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2013,5,1,0.0,-0.04480989740494867,-0.04480989740494867,0.42500769941484445,-0.004594998931395589,-0.42500769941484445,-0.040214898473553085,1
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2013,10,1,0.0,-0.0070911285455641515,-0.0070911285455641515,0.4102248229134586,-0.00803374171520388,-0.4102248229134586,0.0009426131696397277,1
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2013,20,1,0.0,-0.10863005431502715,-0.10863005431502715,0.3778872805666769,-0.013559322033898313,-0.3778872805666769,-0.09507073228112883,1
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2014,5,7,0.14285714285714285,-0.009896091044037547,-0.015009124723538927,0.400287631831256,-0.0058961248440366765,-0.25743048897411314,-0.003999966200000871,5
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2014,10,7,0.5714285714285714,0.0022362416595458345,0.003118466753956693,0.40004793863854266,-0.011168508952920764,0.17138063279002874,0.013404750612466598,5
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2014,20,7,0.8571428571428571,0.0733351750502117,0.0688824425860675,0.3547459252157239,-0.02232915791037282,0.5023969319271332,0.09566433296058452,5
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2015,5,28,0.5714285714285714,0.010365482299279583,-3.3342979562763934e-06,0.4906311637080868,-0.0006409541166114696,0.0807974077204846,0.011006436415891052,20
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2015,10,28,0.75,0.03184441124806153,0.030310397550316035,0.5129437869822485,0.0011422979238995823,0.23705621301775148,0.03070211332416195,20
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2015,20,28,0.8214285714285714,0.07637437911964057,0.07474591040726983,0.5239151873767258,0.0044893561447042485,0.2975133840518456,0.07188502297493632,20
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2016,5,35,0.34285714285714286,-0.029992107340173657,-0.022242691029810458,0.42950108459869846,-0.00567408079891063,-0.0866439417415556,-0.024318026541263027,22
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2016,10,35,0.4857142857142857,-0.0003337783711614417,-0.0022014309889966934,0.3686189443239335,-0.01616745223252747,0.11709534139035221,0.015833673861366027,22
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2016,20,35,0.5142857142857142,0.0018031013342950653,-0.013629869883632122,0.3383947939262473,-0.030874880475411537,0.17589092035946696,0.0326779818097066,22
