symbol,entry_date,exit_date,strategy,signal,strike,expiry,entry_price,exit_price,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
AAPL,2026-05-19,2026-05-27,LONG_CALL,CALL,302.25,OPTION_PROXY,30.225,31.251,1,101.19999999999997,0.03348221670802315,102.59999999999998,1.4000000000000001,101.19999999999997,102.59999999999998,0.0,8,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-05-19,2026-05-27,LONG_CALL,CALL,421.06,OPTION_PROXY,42.106,42.699000000000005,1,57.900000000000354,0.013751009357336329,59.30000000000035,1.4000000000000001,57.900000000000354,59.30000000000035,-83.89999999999986,8,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-20,2026-05-28,LONG_CALL,CALL,304.99,OPTION_PROXY,30.499000000000002,31.206000000000003,1,69.30000000000007,0.02272205646086759,70.70000000000007,1.4000000000000001,69.30000000000007,75.19999999999989,0.0,8,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-05-20,2026-05-28,LONG_CALL,CALL,419.09,OPTION_PROXY,41.909,45.024,1,310.10000000000025,0.07399365291464848,311.5000000000002,1.4000000000000001,310.10000000000025,311.5000000000002,-64.19999999999959,8,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
AAPL,2026-05-21,2026-05-31,LONG_CALL,CALL,308.82,OPTION_PROXY,30.882,30.631,1,-26.50000000000012,-0.00858105045010042,-25.100000000000122,1.4000000000000001,-26.50000000000012,36.89999999999998,-25.100000000000122,10,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-05-21,2026-05-28,LONG_CALL,CALL,418.57,OPTION_PROXY,41.857,45.024,1,315.3000000000002,0.07532790214301077,316.70000000000016,1.4000000000000001,315.3000000000002,316.70000000000016,-58.99999999999963,7,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
AMZN,2026-05-21,2026-05-26,LONG_PUT,PUT,266.32,OPTION_PROXY,26.632,27.185000000000002,1,-56.70000000000008,-0.021290177230399547,-55.30000000000008,1.4000000000000001,-56.70000000000008,10.299999999999798,-55.30000000000008,5,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-25,2026-05-31,LONG_CALL,CALL,308.33,OPTION_PROXY,30.833,30.631,1,-21.599999999999817,-0.007005481140336593,-20.199999999999818,1.4000000000000001,-21.599999999999817,41.80000000000028,-20.199999999999818,6,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-05-25,2026-05-26,LONG_PUT,PUT,265.29,OPTION_PROXY,26.529000000000003,27.185000000000002,1,-66.99999999999989,-0.025255380903916422,-65.59999999999988,1.4000000000000001,-66.99999999999989,0.0,-65.59999999999988,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-26,2026-05-31,LONG_CALL,CALL,310.85,OPTION_PROXY,31.085000000000004,30.631,1,-46.800000000000416,-0.015055493003056268,-45.40000000000042,1.4000000000000001,-46.800000000000416,16.59999999999968,-45.40000000000042,5,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-27,2026-05-31,LONG_CALL,CALL,312.51,OPTION_PROXY,31.251,30.631,1,-63.4000000000001,-0.020287350804774278,-62.0000000000001,1.4000000000000001,-63.4000000000001,0.0,-62.0000000000001,4,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-28,2026-05-31,LONG_CALL,CALL,312.06,OPTION_PROXY,31.206000000000003,30.631,1,-58.90000000000028,-0.01887457540216634,-57.500000000000284,1.4000000000000001,-58.90000000000028,0.0,-57.500000000000284,3,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-05-28,2026-05-31,LONG_CALL,CALL,450.24,OPTION_PROXY,45.024,46.052,1,101.39999999999986,0.02252132196162044,102.79999999999987,1.4000000000000001,101.39999999999986,102.79999999999987,0.0,3,TIME_STOP,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-28,2026-05-31,LONG_CALL,CALL,270.64,OPTION_PROXY,27.064,26.126,1,-95.19999999999989,-0.03517587939698488,-93.79999999999988,1.4000000000000001,-95.19999999999989,0.0,-93.79999999999988,3,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
