scanner_run_id,candidate_id,market_state_hash,scanner_version,publication_name,ingestion_run_id,publication_status,published_at,market_as_of_date,market_intelligence_snapshot_timestamp,option_snapshot_timestamp,option_snapshot_id,option_snapshot_completeness_pct,published_state_degraded,symbol,signal,strategy,sector,ai_score,base_ai_score,dealer_score_adjustment,dealer_context_status,dealer_snapshot_date,institutional_positioning_score,positioning_label,gamma_regime,gamma_flip,primary_call_wall,primary_put_wall,range_probability,breakout_probability,market_structure_confidence,confidence,underlying_price,strike,expiry,spread_pct,option_volume,open_interest,quote_timestamp,option_data_source,price_source,last_price,ask,bid,contract_ticker,dte,option_entry,target_price,stop_price,contracts,estimated_cost,max_risk,estimated_reward,reward_risk_ratio,delta,gamma,theta,vega,rho,volatility,market_regime,technical_score,greeks_score,regime_score,volatility_score,risk_score,portfolio_penalty,portfolio_notes,ranking_reason,trade_notes
scanner-20260726T012922372378Z-e336b19f36,cand-505dadd18a9f550ca02e1c62270dfc35,47aeb04d50fd5c756468f88e44c3edb6e94c61bcbcfca861a4407f5025b4b44a,m47.phase6.v1,current_market_state,readiness-20260725T235216499119Z,DEGRADED,2026-07-25T23:52:16.732201+00:00,2026-07-23,2026-07-25T23:49:40.593600+00:00,2026-07-25T17:45:07.270627+00:00,polygon-20260725T174507270627Z-ed7dec67,99.50819672131146,True,MSFT,PUT,LONG_PUT,Technology,69.95566824761178,73.58486487844661,-3.629196630834831,FRESH,2026-07-25,46.28312295498402,NEUTRAL,NEGATIVE_GAMMA,,500.0,350.0,35.0,75.0,90.0,LOW,381.70001220703125,380.0,2026-08-07,0.03496503496503496,168,538,2026-07-25,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,13.7,14.55,14.05,O:MSFT260807P00380000,13,14.3,18.59,12.155000000000001,1,1430.0,214.49999999999994,428.9999999999999,2.0,-0.4626816179640496,0.010639694010635014,-0.5647742740407335,0.28782963342892154,0.0,0.5221417408948033,BEAR_TREND,65.0,62.339459513786466,100.0,70.0,100.0,0.0,,"Technical=65.0 | Greeks=62.3 | Regime=100.0 | Volatility=70.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=380.00; spot=381.70; target |delta|=0.45; estimated delta=-0.0008; moneyness=-1.76%. | expiration_mode=automatic; selected_dte=13. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=-3.63, confidence=90.00.",Live contract: O:MSFT260807P00380000. | Entry source: POLYGON_PERSISTED_QUOTE; quote time: 2026-07-25. | Lower-confidence candidate; review carefully. | Bearish options candidate.
scanner-20260726T012922372378Z-e336b19f36,cand-4ec4a905824e52d4b2537ec61a5bcd0f,47aeb04d50fd5c756468f88e44c3edb6e94c61bcbcfca861a4407f5025b4b44a,m47.phase6.v1,current_market_state,readiness-20260725T235216499119Z,DEGRADED,2026-07-25T23:52:16.732201+00:00,2026-07-23,2026-07-25T23:49:40.593600+00:00,2026-07-25T17:45:07.270627+00:00,polygon-20260725T174507270627Z-ed7dec67,99.50819672131146,True,AAPL,CALL,LONG_CALL,Technology,68.55301958755572,64.25811262377326,4.294906963782459,FRESH,2026-07-25,41.44937384718164,NEUTRAL,NEGATIVE_GAMMA,,320.0,300.0,35.0,75.0,90.0,LOW,333.0199890136719,340.0,2026-08-28,0.04444444444444429,628,2069,2026-07-25,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,8.92,9.2,8.8,O:AAPL260828C00340000,34,9.0,11.700000000000001,7.6499999999999995,2,1800.0,270.0000000000001,540.0000000000002,2.0,0.444339466851131,0.014167046282112825,-0.17547247778854358,0.4110765270087894,0.0,0.2744205076262365,VOLATILE,60.0,51.03245049509303,50.0,100.0,100.0,0.0,,"Technical=60.0 | Greeks=51.0 | Regime=50.0 | Volatility=100.0 | Risk=100.0 | Target-delta strike=340.00; spot=333.02; target |delta|=0.45; estimated delta=0.4208; moneyness=0.59%. | expiration_mode=automatic; selected_dte=34. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+4.29, confidence=90.00.",Live contract: O:AAPL260828C00340000. | Entry source: POLYGON_PERSISTED_QUOTE; quote time: 2026-07-25. | Lower-confidence candidate; review carefully. | Bullish options candidate.
