scanner_run_id,candidate_id,market_state_hash,scanner_version,publication_name,ingestion_run_id,publication_status,published_at,market_as_of_date,market_intelligence_snapshot_timestamp,option_snapshot_timestamp,option_snapshot_id,option_snapshot_completeness_pct,published_state_degraded,symbol,sector,signal,strategy,ai_score,base_ai_score,dealer_score_adjustment,base_trend_score_adjustment,transition_score_adjustment,combined_trend_score_adjustment,transition_context_status,transition_snapshot_date,transition_snapshot_age_days,transition_state,transition_direction,breakout_state,channel_position_pct,momentum_acceleration_score,volatility_state,volatility_percentile,reversal_risk_score,exhaustion_risk_score,transition_confirmation_score,transition_context_warning,forecast_context_status,forecast_snapshot_date,forecast_snapshot_age_days,forecast_direction,forecast_horizon_days,forecast_requested_horizon_days,forecast_resolved_horizon_days,forecast_horizon_distance_days,forecast_horizon_resolution,continuation_probability,reversal_probability,forecast_confidence_score,forecast_confidence_grade,forecast_expected_return_pct,forecast_expected_volatility_pct,forecast_persistence_days,forecast_score_adjustment,forecast_context_warning,institutional_context_status,institutional_snapshot_date,institutional_snapshot_age_days,participation_score,participation_grade,participation_state,leadership_score,leadership_grade,leadership_state,institutional_trend_quality_score,institutional_conviction_score,deterioration_risk_score,deterioration_state,breadth_confirmation_score,cross_asset_confirmation_score,institutional_score_adjustment,institutional_context_warning,dealer_context_status,dealer_snapshot_date,institutional_positioning_score,positioning_label,gamma_regime,gamma_flip,primary_call_wall,primary_put_wall,range_probability,breakout_probability,market_structure_confidence,technical_score,greeks_score,regime_score,volatility_score,risk_score,ranking_reason,adjusted_score,final_score,portfolio_penalty,portfolio_notes,score,call_score,put_score,market_regime,close,strike,expiry,spread_pct,option_volume,open_interest,quote_timestamp,option_data_source,price_source,last_price,ask,bid,contract_ticker,option_price,delta,gamma,theta,vega,rho,volatility,dte
scanner-20260731T052203423853Z-e0bc85942e,cand-4d4374e00ccd5bb682e307100207a8ea,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,EMR,Industrials,CALL,LONG_CALL,98.00507651024103,85.64827226612132,6.356804244119694,5.71,0.14,6.0,FRESH,2026-07-30,0,CONTINUATION,NEUTRAL,IN_CHANNEL,85.02,53.65,NORMAL,26.98,7.37,0.0,53.39,,FRESH,2026-07-30,0,BULLISH,10,10,10,0,EXACT,68.0815,31.9185,61.0157,C,1.346266,6.436942,14,1.0849,,FRESH,2026-07-30,0,61.666,C,MIXED,78.9655,B,LEADER,58.4912,62.3876,31.2184,STABLE,50.0,50.0,0.6790430000000001,,FRESH,2026-07-30,44.55426442787625,NEUTRAL,NEGATIVE_GAMMA,128.15681036379436,155.0,130.0,35.0,75.0,99.49999999999999,80.0,74.5930890644853,100.0,100.0,100.0,"Technical=80.0 | Greeks=74.6 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=150.00; spot=148.64; target |delta|=0.45; resolved delta=0.5060; Greek source=PERSISTED; moneyness=0.91%. | expiration_mode=automatic; selected_dte=49. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+6.36, confidence=99.50. | Trend STRONG_BULLISH/STRONG_BULLISH/STRONG_BULLISH; signal alignment=97.5, base adjustment=+5.71, total trend adjustment=+6.00, RS=B. | Transition CONTINUATION/IN_CHANNEL; confirmation=53.4, reversal risk=7.4, exhaustion risk=0.0, adjustment=+0.14. | Forecast BULLISH; confidence=61.0, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+1.08. | Institutional MIXED; participation=61.7, conviction=62.4, adjustment=+0.68.",78.25449395482366,78.25449395482366,0.0,,80.0,80.0,0.0,BULL_TREND,148.64,150.0,2026-09-18,0.2097902097902098,11,855,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,7.3,7.9,6.4,O:EMR260918C00150000,7.15,0.5060241017692069,0.021308887773642708,-0.08026211621244222,0.2179913835099871,0.0,0.3442737525651416,49
scanner-20260731T052203423853Z-e0bc85942e,cand-8ecd80715ddb58be813cd9b95abdb2b5,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,SCHD,Dividend,CALL,LONG_CALL,97.46742193914056,85.71766535095989,5.749756588180668,5.62,0.04,6.0,FRESH,2026-07-30,0,CONTINUATION,NEUTRAL,IN_CHANNEL,80.33,52.36,EXPANSION,99.21,6.63,0.0,50.99,,FRESH,2026-07-30,0,NEUTRAL,10,10,10,0,EXACT,57.9027,42.0973,49.101,D,0.82421,2.584054,12,0.0,,FRESH,2026-07-30,0,56.2545,C,MIXED,69.569,B,LEADER,56.7219,59.7303,40.645,STABLE,50.0,50.0,0.419004,,FRESH,2026-07-30,43.27131820767601,NEUTRAL,NEGATIVE_GAMMA,26.05398176853124,33.0,32.0,35.0,75.0,99.49999999999999,80.0,74.87066140383959,100.0,100.0,100.0,"Technical=80.0 | Greeks=74.9 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=33.50; spot=33.41; target |delta|=0.45; resolved delta=0.4826; Greek source=PERSISTED; moneyness=1.77%. | expiration_mode=automatic; selected_dte=35. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+5.75, confidence=99.50. | Trend STRONG_BULLISH/STRONG_BULLISH/BULLISH; signal alignment=97.4, base adjustment=+5.62, total trend adjustment=+6.00, RS=B. | Transition CONTINUATION/IN_CHANNEL; confirmation=51.0, reversal risk=6.6, exhaustion risk=0.0, adjustment=+0.04. | Forecast NEUTRAL; confidence=49.1, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+0.00. | Institutional MIXED; participation=56.3, conviction=59.7, adjustment=+0.42.",79.20007262734178,79.20007262734178,0.0,,80.0,80.0,0.0,BULL_TREND,33.41,33.5,2026-09-04,0.18181818181818177,25,1707,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,0.54,0.6,0.5,O:SCHD260904C00033500,0.55,0.48263328848151776,0.2703720564658089,-0.008502549178645409,0.0414998668648542,0.0,0.142047090209656,35
scanner-20260731T052203423853Z-e0bc85942e,cand-6df58301145f5f198841ea411b9a8b29,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,XOM,Energy,CALL,LONG_CALL,97.28447638538883,85.35178975491547,5.932686630473356,4.89,0.31,6.0,FRESH,2026-07-30,0,CONTINUATION,NEUTRAL,IN_CHANNEL,78.94,37.35,NORMAL,26.19,13.63,0.0,57.63,,FRESH,2026-07-30,0,BULLISH,10,10,10,0,EXACT,66.5106,33.4894,59.5447,C,1.347293,5.247701,13,0.9906,,FRESH,2026-07-30,0,56.6413,C,MIXED,95.7866,A,LEADER,64.939,71.0139,30.1269,STABLE,50.0,50.0,0.8724000000000001,,FRESH,2026-07-30,46.48294520524201,NEUTRAL,NEGATIVE_GAMMA,135.88079193711536,170.0,130.0,35.0,75.0,99.5,80.0,73.40715901966186,100.0,100.0,100.0,"Technical=80.0 | Greeks=73.4 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=160.00; spot=156.97; target |delta|=0.45; resolved delta=0.4639; Greek source=PERSISTED; moneyness=1.93%. | expiration_mode=automatic; selected_dte=49. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+5.93, confidence=99.50. | Trend STRONG_BULLISH/STRONG_BULLISH/STRONG_BULLISH; signal alignment=97.9, base adjustment=+4.89, total trend adjustment=+6.00, RS=C. | Transition CONTINUATION/IN_CHANNEL; confirmation=57.6, reversal risk=13.6, exhaustion risk=0.0, adjustment=+0.31. | Forecast BULLISH; confidence=59.5, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+0.99. | Institutional MIXED; participation=56.6, conviction=71.0, adjustment=+0.87.",78.1024664841802,78.1024664841802,0.0,,80.0,80.0,0.0,BULL_TREND,156.97,160.0,2026-09-18,0.03508771929824565,303,11490,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,5.7,5.8,5.6,O:XOM260918C00160000,5.699999999999999,0.46394340768481535,0.023597609406680053,-0.06906800852604844,0.23171770097974742,0.0,0.29040705169090064,49
scanner-20260731T052203423853Z-e0bc85942e,cand-ab35897ed4c951698c1ae2ca39748a58,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,PCG,Utilities,CALL,LONG_CALL,97.13933216952549,84.6279943002636,6.511337869261896,6.0,0.04,6.0,FRESH,2026-07-30,0,CONTINUATION,NEUTRAL,IN_CHANNEL,85.4,48.45,NORMAL,33.33,6.21,0.0,51.1,,FRESH,2026-07-30,0,BULLISH,10,10,10,0,EXACT,60.1546,39.8454,52.8266,C,1.883221,4.885464,12,0.0,,FRESH,2026-07-30,0,71.2751,B,ACCUMULATION,81.2092,A,LEADER,69.4348,77.497,29.6794,STABLE,50.0,50.0,0.9223969999999998,,FRESH,2026-07-30,41.17961087396557,NEUTRAL,NEGATIVE_GAMMA,13.27453303541871,20.0,17.0,35.0,75.0,99.5,80.0,70.5119772010544,100.0,100.0,100.0,"Technical=80.0 | Greeks=70.5 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=18.00; spot=17.78; target |delta|=0.45; resolved delta=0.4714; Greek source=PERSISTED; moneyness=1.24%. | expiration_mode=automatic; selected_dte=21. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+6.51, confidence=99.50. | Trend STRONG_BULLISH/STRONG_BULLISH/BULLISH; signal alignment=97.3, base adjustment=+6.00, total trend adjustment=+6.00, RS=A. | Transition CONTINUATION/IN_CHANNEL; confirmation=51.1, reversal risk=6.2, exhaustion risk=0.0, adjustment=+0.04. | Forecast BULLISH; confidence=52.8, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+0.00. | Institutional ACCUMULATION; participation=71.3, conviction=77.5, adjustment=+0.92.",77.45543066761537,77.45543066761537,0.0,,80.0,80.0,0.0,BULL_TREND,17.78,18.0,2026-08-21,0.13333333333333344,3315,25814,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,0.54,0.56,0.49,O:PCG260821C00018000,0.525,0.4714017074882474,0.2667093107386734,-0.014235167536515493,0.01742930405790102,0.0,0.3437054563771941,21
scanner-20260731T052203423853Z-e0bc85942e,cand-648c94d8ac40591799ff01e485b2d84a,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,PSX,Energy,CALL,LONG_CALL,96.85581842379442,84.44312270512489,6.41269571866953,6.0,0.65,6.0,FRESH,2026-07-30,0,CONTINUATION,UP,BREAKOUT_WATCH,96.38,38.99,NORMAL,45.24,10.93,0.0,66.26,,FRESH,2026-07-30,0,BULLISH,10,10,10,0,EXACT,73.6461,26.3539,73.0857,B,3.766525,6.152952,15,1.4188,,FRESH,2026-07-30,0,61.48,C,MIXED,100.0,A,LEADER,70.444,78.666,28.1161,STABLE,50.0,50.0,1.038079,,FRESH,2026-07-30,45.86237796077879,NEUTRAL,NEGATIVE_GAMMA,155.83784317094103,220.0,155.0,35.0,75.0,99.5,80.0,69.77249082049957,100.0,100.0,100.0,"Technical=80.0 | Greeks=69.8 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=210.00; spot=210.60; target |delta|=0.45; resolved delta=0.5412; Greek source=PERSISTED; moneyness=2.09%. | expiration_mode=automatic; selected_dte=49. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+6.41, confidence=99.50. | Trend STRONG_BULLISH/STRONG_BULLISH/STRONG_BULLISH; signal alignment=98.7, base adjustment=+6.00, total trend adjustment=+6.00, RS=A+. | Transition CONTINUATION/BREAKOUT_WATCH; confirmation=66.3, reversal risk=10.9, exhaustion risk=0.0, adjustment=+0.65. | Forecast BULLISH; confidence=73.1, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+1.42. | Institutional MIXED; participation=61.5, conviction=78.7, adjustment=+1.04.",76.95298580332741,76.95298580332741,0.0,,80.0,80.0,0.0,BULL_TREND,210.6,210.0,2026-09-18,0.04329004329004329,33,841,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,11.7,11.8,11.3,O:PSX260918C00210000,11.55,0.5412021049744856,0.01454796726083813,-0.11245955282816944,0.30650327985506737,0.0,0.3542857084834903,49
scanner-20260731T052203423853Z-e0bc85942e,cand-1389fc466f0f59e6a23bcf9248955dc9,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,ROST,Consumer Discretionary,CALL,LONG_CALL,96.00304382992002,84.498906154347,5.5041376755730145,6.0,0.73,6.0,FRESH,2026-07-30,0,CONTINUATION,UP,BREAKOUT_WATCH,100.0,64.31,NORMAL,28.57,13.04,5.0,68.16,,FRESH,2026-07-30,0,BULLISH,10,10,10,0,EXACT,75.7519,24.2481,74.9166,B,3.205338,5.973486,15,1.5,,FRESH,2026-07-30,0,54.017,C,MIXED,100.0,A,LEADER,62.2051,67.3077,31.5992,STABLE,50.0,50.0,0.8462290000000001,,FRESH,2026-07-30,47.215196681311,NEUTRAL,NEGATIVE_GAMMA,234.21080619340097,260.0,195.0,35.0,75.0,99.5,80.0,69.99562461738802,100.0,100.0,100.0,"Technical=80.0 | Greeks=70.0 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=250.00; spot=252.57; target |delta|=0.45; resolved delta=0.5381; Greek source=PERSISTED; moneyness=0.96%. | expiration_mode=automatic; selected_dte=14. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+5.50, confidence=99.50. | Trend STRONG_BULLISH/STRONG_BULLISH/STRONG_BULLISH; signal alignment=99.0, base adjustment=+6.00, total trend adjustment=+6.00, RS=A+. | Transition CONTINUATION/BREAKOUT_WATCH; confirmation=68.2, reversal risk=13.0, exhaustion risk=5.0, adjustment=+0.73. | Forecast BULLISH; confidence=74.9, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+1.50. | Institutional MIXED; participation=54.0, conviction=67.3, adjustment=+0.85.",77.05750297091637,77.05750297091637,0.0,,80.0,80.0,0.0,BULL_TREND,252.57,250.0,2026-08-14,0.09395973154362419,113,263,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,6.6,7.8,7.1,O:ROST260814C00250000,7.449999999999999,0.5381493752077674,0.023294968281496676,-0.24254322648215754,0.20105093208685587,0.0,0.3402205194916924,14
scanner-20260731T052203423853Z-e0bc85942e,cand-e392c1a7d57957339b4ab19195da1f2c,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,AMGN,Health Care,CALL,LONG_CALL,95.85508857109674,82.96884360044328,6.886244970653463,6.0,0.55,6.0,FRESH,2026-07-30,0,CONTINUATION,UP,BREAKOUT_WATCH,92.12,59.11,NORMAL,71.43,10.56,0.0,63.86,,FRESH,2026-07-30,0,BULLISH,10,10,10,0,EXACT,72.0278,27.9722,73.1903,B,4.310001,5.413306,14,1.3217,,FRESH,2026-07-30,0,51.4102,C,MIXED,93.1608,A,LEADER,67.9633,74.7409,42.1118,STABLE,50.0,50.0,0.704225,,FRESH,2026-07-30,46.88397625067281,NEUTRAL,NEGATIVE_GAMMA,344.9988751904724,440.0,330.0,35.0,75.0,99.5,80.0,63.875374401773115,100.0,100.0,100.0,"Technical=80.0 | Greeks=63.9 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=390.00; spot=387.64; target |delta|=0.45; resolved delta=0.4928; Greek source=PERSISTED; moneyness=0.61%. | expiration_mode=automatic; selected_dte=14. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+6.89, confidence=99.50. | Trend STRONG_BULLISH/STRONG_BULLISH/STRONG_BULLISH; signal alignment=98.1, base adjustment=+6.00, total trend adjustment=+6.00, RS=A. | Transition CONTINUATION/BREAKOUT_WATCH; confirmation=63.9, reversal risk=10.6, exhaustion risk=0.0, adjustment=+0.55. | Forecast BULLISH; confidence=73.2, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+1.32. | Institutional MIXED; participation=51.4, conviction=74.7, adjustment=+0.70.",74.83590711737817,74.83590711737817,0.0,,80.0,80.0,0.0,BULL_TREND,387.64,390.0,2026-08-14,0.09322033898305081,26,150,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,11.75,12.35,11.25,O:AMGN260814C00390000,11.8,0.49284852866621465,0.012743840838870731,-0.4302091100777773,0.31260113430901376,0.0,0.4023787774648688,14
scanner-20260731T052203423853Z-e0bc85942e,cand-bfc24ef2b8585dc7b8e0169b92db3271,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,VTV,U.S. Value,CALL,LONG_CALL,94.53459465387225,85.44620927325074,3.0883853806214967,6.0,0.04,6.0,FRESH,2026-07-30,0,CONTINUATION,NEUTRAL,IN_CHANNEL,87.37,49.84,COMPRESSION,7.14,4.65,0.0,50.92,,FRESH,2026-07-30,0,BULLISH,10,10,10,0,EXACT,58.9719,41.0281,51.4125,C,0.862082,2.178291,12,0.0,,FRESH,2026-07-30,0,65.3443,B,ACCUMULATION,61.358,C,NEUTRAL,60.4428,64.8802,30.5752,STABLE,50.0,50.0,0.5656990000000001,,FRESH,2026-07-30,41.27517088144584,NEUTRAL,NEGATIVE_GAMMA,,220.0,210.0,45.0,65.0,73.101,80.0,73.78483709300296,100.0,100.0,100.0,"Technical=80.0 | Greeks=73.8 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=220.00; spot=220.54; target |delta|=0.45; resolved delta=0.4924; Greek source=PERSISTED; moneyness=2.02%. | expiration_mode=automatic; selected_dte=21. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+3.09, confidence=73.10. | Trend STRONG_BULLISH/STRONG_BULLISH/BULLISH; signal alignment=97.5, base adjustment=+6.00, total trend adjustment=+6.00, RS=A. | Transition CONTINUATION/IN_CHANNEL; confirmation=50.9, reversal risk=4.7, exhaustion risk=0.0, adjustment=+0.04. | Forecast BULLISH; confidence=51.4, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+0.00. | Institutional ACCUMULATION; participation=65.3, conviction=64.9, adjustment=+0.57.",78.04491681602626,78.04491681602626,0.0,,80.0,80.0,0.0,BULL_TREND,220.54,220.0,2026-08-21,0.23728813559322023,34,499,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,2.7,3.3,2.6,O:VTV260821C00220000,2.95,0.4924226035629992,0.05240146058851903,-0.07569050033599356,0.21390209023685475,0.0,0.14297903322096622,21
scanner-20260731T052203423853Z-e0bc85942e,cand-f8c095077aaf5d00b6047cd429baead6,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,VIG,Dividend,CALL,LONG_CALL,94.44858221651727,82.45450359962794,6.09343961688933,5.49,0.02,5.900639,FRESH,2026-07-30,0,CONTINUATION,NEUTRAL,IN_CHANNEL,89.57,52.91,NORMAL,38.1,7.65,0.0,50.4,,FRESH,2026-07-30,0,NEUTRAL,10,10,10,0,EXACT,55.9272,44.0728,45.6199,D,0.450081,1.853125,11,0.0,,FRESH,2026-07-30,0,57.3853,C,MIXED,59.2013,C,NEUTRAL,59.0159,62.5438,36.5386,STABLE,50.0,50.0,0.390639,,FRESH,2026-07-30,43.47825317505442,NEUTRAL,NEGATIVE_GAMMA,206.6216910512664,240.0,220.0,45.0,65.0,85.496,80.0,61.81801439851177,100.0,100.0,100.0,"Technical=80.0 | Greeks=61.8 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=235.00; spot=240.06; target |delta|=0.45; resolved delta=0.6639; Greek source=PERSISTED; moneyness=2.06%. | expiration_mode=automatic; selected_dte=21. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+6.09, confidence=85.50. | Trend STRONG_BULLISH/BULLISH/BULLISH; signal alignment=97.1, base adjustment=+5.49, total trend adjustment=+5.90, RS=B. | Transition CONTINUATION/IN_CHANNEL; confirmation=50.4, reversal risk=7.7, exhaustion risk=0.0, adjustment=+0.02. | Forecast NEUTRAL; confidence=45.6, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+0.00. | Institutional MIXED; participation=57.4, conviction=62.5, adjustment=+0.39.",73.33921021328887,73.33921021328887,0.0,,80.0,80.0,0.0,BULL_TREND,240.06,235.0,2026-08-21,0.15625,16,173,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,8.16,6.9,5.9,O:VIG260821C00235000,6.4,0.6639418862547583,0.03620429094385983,-0.09577049773896301,0.19913118124584997,0.0,0.17548420762565395,21
scanner-20260731T052203423853Z-e0bc85942e,cand-1102c643c3165b43839f9cb397cb483c,b7cb5d6e4fd9822973ede9a864cec9b0f2d2c194125c5f4352b0a12605bb8409,m47.phase6.v1,current_market_state,market-ingestion-20260730T212838440218Z,DEGRADED,2026-07-30T21:28:39.832225+00:00,2026-07-30,2026-07-30T21:28:34.902203+00:00,2026-07-30T21:26:36.327156+00:00,options-20260730T211509901149Z,99.510603588907,True,XLE,Energy Sector,CALL,LONG_CALL,93.99398486782896,85.35455099786847,4.567566869960485,3.16,0.22,4.071867,FRESH,2026-07-30,0,CONTINUATION,NEUTRAL,IN_CHANNEL,72.52,37.54,COMPRESSION,23.81,14.21,0.0,55.62,,FRESH,2026-07-30,0,NEUTRAL,10,10,10,0,EXACT,57.1314,42.8686,45.7055,D,0.523918,4.382286,11,0.0,,FRESH,2026-07-30,0,57.0266,C,MIXED,81.7474,A,LEADER,61.5448,66.2735,31.1321,STABLE,50.0,50.0,0.691867,,FRESH,2026-07-30,50.176611906003494,NEUTRAL,NEGATIVE_GAMMA,57.77465639284184,60.0,55.0,35.0,75.0,99.50000000000001,80.0,73.4182039914739,100.0,100.0,100.0,"Technical=80.0 | Greeks=73.4 | Regime=100.0 | Volatility=100.0 | Risk=100.0 | Signal aligned with market regime. | Target-delta strike=60.00; spot=58.96; target |delta|=0.45; resolved delta=0.4576; Greek source=PERSISTED; moneyness=1.76%. | expiration_mode=automatic; selected_dte=61. | Dealer positioning NEUTRAL (NEGATIVE_GAMMA), adjustment=+4.57, confidence=99.50. | Trend STRONG_BULLISH/STRONG_BULLISH/BULLISH; signal alignment=97.5, base adjustment=+3.16, total trend adjustment=+4.07, RS=D. | Transition CONTINUATION/IN_CHANNEL; confirmation=55.6, reversal risk=14.2, exhaustion risk=0.0, adjustment=+0.22. | Forecast NEUTRAL; confidence=45.7, requested horizon=10D, resolved horizon=10D, resolution=EXACT, adjustment=+0.00. | Institutional MIXED; participation=57.0, conviction=66.3, adjustment=+0.69.",78.62115084837025,78.62115084837025,0.0,,80.0,80.0,0.0,BULL_TREND,58.96,60.0,2026-09-30,0.13647058823529412,243,7545,2026-07-30,POLYGON_PERSISTED,POLYGON_PERSISTED_QUOTE,2.15,2.27,1.98,O:XLE260930C00060000,2.125,0.45764174535682206,0.06183798694345812,-0.020792202143519668,0.09649004161497793,0.0,0.26505831314731665,61
