symbol,entry_date,exit_date,strategy,signal,strike,expiry,entry_price,exit_price,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
AAPL,2026-01-21,2026-02-01,LONG_PUT,PUT,248.35,OPTION_PROXY,24.835,27.001,2,-436.00000000000006,-0.0877793436682102,-433.20000000000005,2.8000000000000003,-436.00000000000006,6.199999999999761,-433.20000000000005,11,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-01-21,2026-01-26,LONG_PUT,PUT,451.14,OPTION_PROXY,45.114000000000004,48.058,1,-295.7999999999995,-0.06556722968479839,-294.3999999999995,1.4000000000000001,-295.7999999999995,0.0,-294.3999999999995,5,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-01-21,2026-02-05,LONG_CALL,CALL,234.34,OPTION_PROXY,23.434,21.032,2,-483.2000000000002,-0.10309806264402155,-480.4000000000002,2.8000000000000003,-483.2000000000002,206.8000000000005,-480.4000000000002,15,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-22,2026-02-01,LONG_PUT,PUT,248.04,OPTION_PROXY,24.804000000000002,27.001,2,-442.1999999999999,-0.0891388485728108,-439.39999999999986,2.8000000000000003,-442.1999999999999,0.0,-439.39999999999986,10,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-01-22,2026-02-04,LONG_CALL,CALL,239.16,OPTION_PROXY,23.916,22.269000000000002,2,-332.1999999999997,-0.06945141327981262,-329.3999999999997,2.8000000000000003,-332.1999999999997,110.40000000000063,-329.3999999999997,13,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-25,2026-02-01,LONG_PUT,PUT,255.41,OPTION_PROXY,25.541,27.001,1,-147.4000000000001,-0.057711131122508946,-146.00000000000009,1.4000000000000001,-147.4000000000001,0.0,-146.00000000000009,7,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-01-25,2026-02-04,LONG_CALL,CALL,238.42,OPTION_PROXY,23.842,22.269000000000002,2,-317.39999999999935,-0.0665632077845817,-314.59999999999934,2.8000000000000003,-317.39999999999935,125.20000000000095,-314.59999999999934,10,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-26,2026-02-03,LONG_PUT,PUT,258.27,OPTION_PROXY,25.826999999999998,27.649,1,-183.60000000000028,-0.07108839586479278,-182.20000000000027,1.4000000000000001,-183.60000000000028,18.299999999999628,-182.20000000000027,8,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-27,2026-02-01,LONG_PUT,PUT,256.44,OPTION_PROXY,25.644000000000002,27.001,1,-137.09999999999994,-0.05346279831539539,-135.69999999999993,1.4000000000000001,-137.09999999999994,0.0,-135.69999999999993,5,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-01-28,2026-02-04,LONG_PUT,PUT,433.5,OPTION_PROXY,43.35,39.367000000000004,1,396.89999999999975,0.09155709342560547,398.2999999999997,1.4000000000000001,396.89999999999975,398.2999999999997,0.0,7,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-01-29,2026-02-04,LONG_PUT,PUT,430.29,OPTION_PROXY,43.029,39.367000000000004,1,364.79999999999995,0.08478003207139369,366.19999999999993,1.4000000000000001,364.79999999999995,366.19999999999993,0.0,6,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-01,2026-02-22,LONG_PUT,PUT,423.37,OPTION_PROXY,42.337,38.447,1,387.6000000000001,0.09155112549306753,389.00000000000006,1.4000000000000001,387.6000000000001,389.00000000000006,0.0,21,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-01,2026-02-04,LONG_CALL,CALL,242.96,OPTION_PROXY,24.296000000000003,22.269000000000002,2,-408.2000000000002,-0.08400559762923941,-405.4000000000002,2.8000000000000003,-408.2000000000002,0.0,-405.4000000000002,3,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
MSFT,2026-02-02,2026-02-24,LONG_PUT,PUT,411.21,OPTION_PROXY,41.121,40.06,1,104.69999999999999,0.02546144305829138,106.1,1.4000000000000001,104.69999999999999,267.4,-29.800000000000182,22,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-02,2026-02-04,LONG_CALL,CALL,238.62,OPTION_PROXY,23.862000000000002,22.269000000000002,2,-321.40000000000003,-0.06734557036292012,-318.6,2.8000000000000003,-321.40000000000003,0.0,-318.6,2,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
MSFT,2026-02-03,2026-02-25,LONG_PUT,PUT,414.19,OPTION_PROXY,41.419000000000004,40.172000000000004,1,123.29999999999998,0.029768946618701553,124.69999999999999,1.4000000000000001,123.29999999999998,297.20000000000016,0.0,22,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-04,2026-02-08,LONG_PUT,PUT,393.67,OPTION_PROXY,39.367000000000004,41.36000000000001,1,-200.70000000000022,-0.050981786775725915,-199.3000000000002,1.4000000000000001,-200.70000000000022,0.0,-199.3000000000002,4,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-05,2026-03-01,LONG_PUT,PUT,401.14,OPTION_PROXY,40.114000000000004,39.855000000000004,1,24.500000000000036,0.006107593358927066,25.900000000000034,1.4000000000000001,24.500000000000036,166.70000000000016,-124.60000000000022,24,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-08,2026-03-02,LONG_PUT,PUT,413.6,OPTION_PROXY,41.36000000000001,40.393,1,95.30000000000058,0.023041586073501104,96.70000000000059,1.4000000000000001,95.30000000000058,291.3000000000004,0.0,22,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-02-09,2026-02-12,LONG_CALL,CALL,273.68,OPTION_PROXY,27.368000000000002,25.578000000000003,1,-180.39999999999992,-0.06591639871382633,-178.99999999999991,1.4000000000000001,-180.39999999999992,18.19999999999986,-178.99999999999991,3,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
MSFT,2026-02-09,2026-03-03,LONG_PUT,PUT,413.27,OPTION_PROXY,41.327,40.52,1,79.2999999999995,0.01918842403271457,80.6999999999995,1.4000000000000001,79.2999999999995,287.99999999999955,0.0,22,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-02-10,2026-02-12,LONG_CALL,CALL,275.5,OPTION_PROXY,27.55,25.578000000000003,1,-198.59999999999977,-0.07208711433756797,-197.19999999999976,1.4000000000000001,-198.59999999999977,0.0,-197.19999999999976,2,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
MSFT,2026-02-10,2026-03-04,LONG_PUT,PUT,404.37,OPTION_PROXY,40.437000000000005,41.068000000000005,1,-64.50000000000003,-0.015950738185325327,-63.10000000000002,1.4000000000000001,-64.50000000000003,199.0000000000002,-63.10000000000002,22,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-11,2026-03-05,LONG_PUT,PUT,401.84,OPTION_PROXY,40.184,40.896,1,-72.60000000000034,-0.018066892295441058,-71.20000000000033,1.4000000000000001,-72.60000000000034,173.69999999999948,-88.40000000000074,22,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-12,2026-03-08,LONG_PUT,PUT,401.32,OPTION_PROXY,40.132000000000005,40.941,1,-82.29999999999976,-0.020507325824778166,-80.89999999999975,1.4000000000000001,-82.29999999999976,168.50000000000023,-93.6,24,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-12,2026-02-19,LONG_PUT,PUT,198.79,OPTION_PROXY,19.879,21.011000000000003,2,-229.2000000000003,-0.057648775089290276,-226.4000000000003,2.8000000000000003,-229.2000000000003,0.0,-226.4000000000003,7,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-16,2026-03-09,LONG_PUT,PUT,396.86,OPTION_PROXY,39.68600000000001,40.576,1,-90.39999999999935,-0.022778813687446286,-88.99999999999935,1.4000000000000001,-90.39999999999935,123.90000000000043,-138.1999999999998,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-16,2026-03-03,LONG_PUT,PUT,201.15,OPTION_PROXY,20.115000000000002,21.682000000000002,2,-316.20000000000005,-0.07859806114839672,-313.40000000000003,2.8000000000000003,-316.20000000000005,0.0,-313.40000000000003,15,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-17,2026-03-10,LONG_PUT,PUT,399.6,OPTION_PROXY,39.96000000000001,40.488,1,-54.19999999999916,-0.01356356356356335,-52.79999999999916,1.4000000000000001,-54.19999999999916,151.30000000000052,-110.7999999999997,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-17,2026-03-03,LONG_PUT,PUT,204.79,OPTION_PROXY,20.479,21.682000000000002,2,-243.4000000000006,-0.05942672982079218,-240.6000000000006,2.8000000000000003,-243.4000000000006,0.0,-240.6000000000006,14,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-18,2026-03-11,LONG_PUT,PUT,398.46,OPTION_PROXY,39.846000000000004,40.18600000000001,1,-35.40000000000034,-0.008884204186116634,-34.00000000000034,1.4000000000000001,-35.40000000000034,139.9000000000001,-122.20000000000013,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-18,2026-03-03,LONG_PUT,PUT,204.86,OPTION_PROXY,20.486000000000004,21.682000000000002,2,-241.9999999999996,-0.05906472713072331,-239.1999999999996,2.8000000000000003,-241.9999999999996,0.0,-239.1999999999996,13,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-19,2026-03-12,LONG_PUT,PUT,397.23,OPTION_PROXY,39.723000000000006,39.55500000000001,1,15.399999999999926,0.0038768471666288857,16.799999999999926,1.4000000000000001,15.399999999999926,127.60000000000034,-134.4999999999999,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-22,2026-03-02,LONG_PUT,PUT,384.47,OPTION_PROXY,38.447,40.393,1,-195.9999999999998,-0.05097927016412198,-194.5999999999998,1.4000000000000001,-195.9999999999998,0.0,-194.5999999999998,8,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-23,2026-03-04,LONG_PUT,PUT,389.0,OPTION_PROXY,38.900000000000006,41.068000000000005,1,-218.19999999999993,-0.056092544987146505,-216.79999999999993,1.4000000000000001,-218.19999999999993,0.0,-216.79999999999993,9,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-23,2026-03-16,LONG_PUT,PUT,208.56,OPTION_PROXY,20.856,21.52,2,-135.5999999999996,-0.03250863060989633,-132.79999999999959,2.8000000000000003,-135.5999999999996,17.800000000000438,-207.60000000000005,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-24,2026-03-17,LONG_PUT,PUT,400.6,OPTION_PROXY,40.06,39.179,1,86.70000000000002,0.021642536195706445,88.10000000000002,1.4000000000000001,86.70000000000002,88.10000000000002,-100.80000000000027,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-24,2026-03-17,LONG_PUT,PUT,210.64,OPTION_PROXY,21.064,20.987000000000002,2,12.599999999999635,0.0029908849221419566,15.399999999999636,2.8000000000000003,12.599999999999635,59.40000000000012,-166.00000000000037,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-25,2026-03-04,LONG_PUT,PUT,207.92,OPTION_PROXY,20.792,21.894000000000002,2,-223.20000000000007,-0.05367449018853406,-220.40000000000006,2.8000000000000003,-223.20000000000007,0.0,-220.40000000000006,7,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-26,2026-03-19,LONG_PUT,PUT,392.74,OPTION_PROXY,39.274,38.187000000000005,1,107.29999999999961,0.027320873860569233,108.69999999999962,1.4000000000000001,107.29999999999961,108.69999999999962,-179.4000000000004,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-01,2026-03-22,LONG_PUT,PUT,398.55,OPTION_PROXY,39.855000000000004,38.300000000000004,1,154.09999999999997,0.03866516120938401,155.49999999999997,1.4000000000000001,154.09999999999997,166.79999999999993,-121.3000000000001,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-02,2026-03-23,LONG_PUT,PUT,403.93,OPTION_PROXY,40.393,37.274,1,310.5,0.07686975466046096,311.9,1.4000000000000001,310.5,311.9,-67.50000000000043,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-08,2026-03-29,LONG_PUT,PUT,259.88,OPTION_PROXY,25.988,24.663,1,131.09999999999994,0.050446359858396156,132.49999999999994,1.4000000000000001,131.09999999999994,132.49999999999994,-9.499999999999886,21,TIME_STOP,65.0,65.0,0.0,0.0,100.0
