date,equity,pnl,symbol,exit_reason
2026-01-22,99849.1,-150.89999999999947,MSFT,STOP_LOSS
2026-01-25,99702.3,-146.7999999999999,AAPL,STOP_LOSS
2026-01-25,99549.3,-152.99999999999966,AAPL,STOP_LOSS
2026-02-01,99326.1,-223.2000000000001,AAPL,STOP_LOSS
2026-02-01,99145.8,-180.30000000000044,AAPL,STOP_LOSS
2026-02-01,98938.05,-207.7499999999999,AAPL,STOP_LOSS
2026-02-03,98809.05,-128.99999999999946,AMZN,STOP_LOSS
2026-02-03,98694.85,-114.19999999999914,AMZN,STOP_LOSS
2026-02-03,98489.85,-204.99999999999997,AMZN,STOP_LOSS
2026-02-03,98371.65000000001,-118.19999999999976,AMZN,STOP_LOSS
2026-02-04,98133.05,-238.59999999999982,AMZN,STOP_LOSS
2026-02-04,98528.55,395.4999999999997,MSFT,TAKE_PROFIT
2026-02-04,98891.95,363.3999999999999,MSFT,TAKE_PROFIT
2026-02-08,98689.84999999999,-202.10000000000022,MSFT,STOP_LOSS
2026-02-08,98562.45,-127.40000000000022,MSFT,STOP_LOSS
2026-02-11,98379.0,-183.45000000000005,AAPL,STOP_LOSS
2026-02-11,98168.25,-210.74999999999983,AAPL,STOP_LOSS
2026-02-16,98430.55,262.2999999999996,MSFT,TIME_STOP
2026-02-17,98543.85,113.29999999999943,MSFT,TIME_STOP
2026-02-17,98386.85,-156.99999999999946,AMZN,STOP_LOSS
2026-02-18,98541.35,154.50000000000003,MSFT,TIME_STOP
2026-02-19,98356.55,-184.80000000000015,AMZN,STOP_LOSS
2026-02-19,98244.55,-112.00000000000071,AMZN,STOP_LOSS
2026-02-19,98133.95,-110.59999999999971,AMZN,STOP_LOSS
2026-02-23,98377.15,243.20000000000007,MSFT,TIME_STOP
2026-02-24,98501.04999999999,123.8999999999996,MSFT,TIME_STOP
2026-02-24,98336.94999999998,-164.09999999999997,MSFT,STOP_LOSS
2026-02-24,98218.14999999998,-118.79999999999966,MSFT,STOP_LOSS
2026-02-25,98241.84999999998,23.700000000000056,MSFT,TIME_STOP
2026-02-26,98330.04999999997,88.19999999999966,MSFT,TIME_STOP
2026-03-01,98354.94999999997,24.9000000000001,MSFT,TIME_STOP
2026-03-02,98281.44999999997,-73.49999999999936,MSFT,TIME_STOP
2026-03-02,98166.74999999997,-114.69999999999997,MSFT,STOP_LOSS
2026-03-03,98107.94999999997,-58.799999999999514,MSFT,TIME_STOP
2026-03-03,98025.44999999997,-82.4999999999997,MSFT,STOP_LOSS
2026-03-03,97854.64999999997,-170.8000000000001,AMZN,STOP_LOSS
2026-03-03,97725.44999999997,-129.20000000000041,AMZN,STOP_LOSS
2026-03-03,97541.84999999996,-183.6000000000001,AMZN,STOP_LOSS
2026-03-04,97416.84999999996,-125.00000000000013,MSFT,STOP_LOSS
2026-03-04,97313.24999999996,-103.60000000000026,MSFT,STOP_LOSS
2026-03-04,97189.14999999995,-124.1000000000001,MSFT,STOP_LOSS
2026-03-16,97231.54999999994,42.39999999999982,MSFT,TIME_STOP
2026-03-22,97353.19999999994,121.64999999999979,AAPL,TIME_STOP
2026-03-24,97258.19999999994,-94.99999999999983,AMZN,STOP_LOSS
2026-03-25,97297.04999999994,38.84999999999985,AAPL,TIME_STOP
2026-03-26,97312.64999999995,15.599999999999685,AAPL,TIME_STOP
2026-03-26,97660.04999999994,347.40000000000026,MSFT,TAKE_PROFIT
2026-03-29,97748.69999999994,88.64999999999996,AAPL,TIME_STOP
2026-03-30,97751.09999999993,2.4000000000000723,AAPL,TIME_STOP
2026-03-30,97629.49999999993,-121.59999999999965,AAPL,STOP_LOSS
2026-03-30,97524.09999999993,-105.39999999999975,AAPL,STOP_LOSS
2026-03-30,97387.29999999993,-136.80000000000035,MSFT,STOP_LOSS
