date,equity,pnl,symbol,exit_reason
2026-01-26,99008.0,-991.9999999999987,AAPL,STOP_LOSS
2026-01-26,97985.0,-1022.999999999999,AAPL,STOP_LOSS
2026-02-01,96525.0,-1459.9999999999995,AAPL,STOP_LOSS
2026-02-01,95351.0,-1174.000000000001,AAPL,STOP_LOSS
2026-02-01,93994.0,-1356.9999999999993,AAPL,STOP_LOSS
2026-02-03,92997.0,-996.9999999999999,AMZN,STOP_LOSS
2026-02-04,91832.0,-1165.0000000000005,AMZN,STOP_LOSS
2026-02-04,90185.0,-1647.0,AMZN,STOP_LOSS
2026-02-04,88612.0,-1572.999999999999,AMZN,STOP_LOSS
2026-02-04,87019.0,-1593.0000000000007,AMZN,STOP_LOSS
2026-02-11,85824.0,-1194.9999999999989,AAPL,STOP_LOSS
2026-02-11,84447.0,-1376.9999999999982,AAPL,STOP_LOSS
2026-02-17,83847.0,-600.0,AMZN,STOP_LOSS
2026-02-19,82951.0,-896.0000000000008,AMZN,STOP_LOSS
2026-03-03,81748.0,-1203.0,AMZN,STOP_LOSS
2026-03-03,80552.0,-1195.999999999998,AMZN,STOP_LOSS
2026-03-03,79726.0,-825.9999999999991,AMZN,STOP_LOSS
2026-03-03,78836.0,-890.0000000000006,AMZN,STOP_LOSS
2026-03-04,78006.0,-830.0000000000011,AMZN,STOP_LOSS
2026-03-22,78845.0,838.9999999999986,AAPL,TIME_STOP
2026-03-25,79132.0,287.00000000000045,AAPL,TIME_STOP
2026-03-26,79264.0,131.99999999999932,AAPL,TIME_STOP
2026-03-26,80501.0,1237.0000000000005,AMZN,TAKE_PROFIT
2026-03-29,81120.0,618.9999999999998,AAPL,TIME_STOP
2026-03-30,81164.0,43.99999999999977,AAPL,TIME_STOP
2026-03-30,80271.0,-893.0000000000007,AMZN,STOP_LOSS
2026-03-30,79539.0,-732.0000000000022,AMZN,STOP_LOSS
2026-03-31,78970.0,-568.9999999999998,AAPL,TIME_STOP
2026-03-31,78206.0,-763.9999999999986,AAPL,STOP_LOSS
2026-03-31,77306.0,-900.0,AAPL,STOP_LOSS
2026-04-01,76610.0,-695.999999999998,AAPL,TIME_STOP
2026-04-05,75604.0,-1006.0000000000002,AAPL,STOP_LOSS
2026-04-06,75403.0,-200.9999999999991,AAPL,TIME_STOP
2026-04-06,74750.0,-653.0000000000001,AMZN,STOP_LOSS
2026-04-06,74127.0,-623.0000000000018,AMZN,STOP_LOSS
2026-04-07,73401.0,-725.9999999999991,AAPL,TIME_STOP
2026-04-08,72614.0,-787.0000000000005,AAPL,STOP_LOSS
2026-04-08,71854.0,-760.0000000000023,AAPL,STOP_LOSS
2026-04-14,70590.0,-1264.0000000000014,AAPL,STOP_LOSS
2026-04-21,72137.0,1547.0000000000027,AMZN,TAKE_PROFIT
2026-04-23,73686.0,1549.000000000001,AMZN,TAKE_PROFIT
2026-04-23,75115.0,1429.000000000002,AMZN,TAKE_PROFIT
2026-04-23,76458.0,1343.0000000000007,AMZN,TAKE_PROFIT
2026-04-23,78029.0,1571.000000000001,AMZN,TAKE_PROFIT
2026-04-23,79437.0,1408.0000000000014,AMZN,TAKE_PROFIT
2026-04-30,80727.0,1289.9999999999977,AMZN,TAKE_PROFIT
2026-04-30,82045.0,1317.9999999999977,AMZN,TAKE_PROFIT
2026-05-03,82423.0,377.99999999999727,AAPL,TIME_STOP
2026-05-04,83808.0,1385.0000000000023,AMZN,TAKE_PROFIT
2026-05-05,85216.0,1407.9999999999984,AAPL,TAKE_PROFIT
2026-05-05,86861.0,1644.9999999999989,AAPL,TAKE_PROFIT
2026-05-05,88248.0,1387.0000000000005,AMZN,TAKE_PROFIT
2026-05-07,89117.0,868.9999999999998,AMZN,TIME_STOP
2026-05-07,90766.0,1649.000000000001,AAPL,TAKE_PROFIT
2026-05-11,89849.0,-917.0000000000016,AMZN,STOP_LOSS
2026-05-12,90558.0,708.9999999999975,AMZN,TIME_STOP
2026-05-13,90774.0,216.0000000000025,AMZN,TIME_STOP
2026-05-14,90362.0,-412.00000000000045,AMZN,TIME_STOP
2026-05-14,89421.0,-941.0000000000025,AMZN,STOP_LOSS
2026-05-14,88567.0,-854.000000000002,AMZN,STOP_LOSS
2026-05-17,87848.0,-718.9999999999998,AMZN,TIME_STOP
2026-05-18,86665.0,-1183.000000000004,AMZN,STOP_LOSS
2026-05-18,85700.0,-965.0000000000034,AMZN,STOP_LOSS
2026-05-18,84621.0,-1079.000000000002,AMZN,STOP_LOSS
2026-05-19,86095.0,1474.000000000001,AAPL,TAKE_PROFIT
2026-05-19,87576.0,1481.0000000000002,AAPL,TAKE_PROFIT
2026-05-21,89126.0,1550.0,AAPL,TAKE_PROFIT
2026-05-21,90740.0,1613.9999999999986,AAPL,TAKE_PROFIT
2026-05-26,92345.0,1605.0000000000011,AAPL,TAKE_PROFIT
2026-05-26,92948.0,603.000000000003,AMZN,TIME_STOP
2026-05-27,94312.0,1363.9999999999986,AAPL,TIME_STOP
2026-05-28,95697.0,1385.0000000000023,AAPL,TIME_STOP
2026-05-31,96305.0,607.9999999999984,AAPL,TIME_STOP
2026-05-31,96017.0,-287.99999999999955,AMZN,TIME_STOP
2026-05-31,96864.0,847.0000000000027,AAPL,TIME_STOP
2026-05-31,96504.0,-360.0000000000023,AMZN,TIME_STOP
2026-05-31,97238.0,733.9999999999975,AAPL,TIME_STOP
2026-05-31,97644.0,406.0000000000002,AAPL,TIME_STOP
2026-05-31,97776.0,131.99999999999932,AAPL,TIME_STOP
2026-05-31,97525.0,-250.9999999999991,AAPL,TIME_STOP
2026-05-31,97323.0,-201.99999999999818,AAPL,TIME_STOP
2026-05-31,96869.0,-454.00000000000205,AAPL,TIME_STOP
2026-05-31,96249.0,-619.9999999999989,AAPL,TIME_STOP
2026-05-31,95674.0,-575.0,AAPL,TIME_STOP
