date,equity,peak_equity,drawdown_dollars,drawdown_pct
2026-01-22,95402.79112302615,95402.79112302615,0.0,0.0
2026-01-22,96001.39112301427,96001.39112301427,0.0,0.0
2026-01-22,96524.48317440847,96524.48317440847,0.0,0.0
