symbol,entry_date,exit_date,strategy,signal,strike,expiry,entry_price,exit_price,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
AAPL,2026-04-20,2026-04-27,LONG_CALL,CALL,266.17,OPTION_PROXY,26.617000000000004,27.070999999999998,1,43.99999999999935,0.016530788593755626,45.39999999999935,1.4000000000000001,43.99999999999935,72.59999999999991,0.0,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-04-20,2026-04-27,LONG_CALL,CALL,424.16,OPTION_PROXY,42.416000000000004,42.925000000000004,1,49.500000000000036,0.011670124481327808,50.900000000000034,1.4000000000000001,49.500000000000036,87.59999999999977,-84.10000000000011,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AMZN,2026-04-20,2026-04-23,LONG_CALL,CALL,249.91,OPTION_PROXY,24.991,26.399,2,278.80000000000024,0.05578008082909853,281.60000000000025,2.8000000000000003,278.80000000000024,281.60000000000025,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-04-21,2026-04-26,LONG_CALL,CALL,273.17,OPTION_PROXY,27.317000000000004,26.761000000000003,1,-57.00000000000009,-0.020866127319983923,-55.600000000000094,1.4000000000000001,-57.00000000000009,2.59999999999998,-55.600000000000094,5,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
MSFT,2026-04-21,2026-04-22,LONG_CALL,CALL,432.92,OPTION_PROXY,43.292,41.575,1,-173.09999999999988,-0.039984292709969484,-171.69999999999987,1.4000000000000001,-173.09999999999988,0.0,-171.69999999999987,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AMZN,2026-04-21,2026-04-23,LONG_CALL,CALL,255.36,OPTION_PROXY,25.536,26.399,1,84.89999999999995,0.033247180451127796,86.29999999999995,1.4000000000000001,84.89999999999995,86.29999999999995,-2.7999999999998693,2,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-04-22,2026-04-26,LONG_CALL,CALL,273.43,OPTION_PROXY,27.343000000000004,26.761000000000003,1,-59.60000000000007,-0.02179716929378637,-58.200000000000074,1.4000000000000001,-59.60000000000007,0.0,-58.200000000000074,4,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
MSFT,2026-04-22,2026-04-27,LONG_CALL,CALL,415.75,OPTION_PROXY,41.575,42.925000000000004,1,133.60000000000014,0.03213469633193028,135.00000000000014,1.4000000000000001,133.60000000000014,135.00000000000014,0.0,5,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-04-22,2026-04-23,LONG_CALL,CALL,255.08,OPTION_PROXY,25.508000000000003,26.399,1,87.69999999999982,0.034381370550415485,89.09999999999982,1.4000000000000001,87.69999999999982,89.09999999999982,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-04-23,2026-04-30,LONG_CALL,CALL,271.06,OPTION_PROXY,27.106,28.014,1,89.39999999999976,0.03298162768390753,90.79999999999977,1.4000000000000001,89.39999999999976,90.79999999999977,-34.499999999999886,7,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
