date,equity,pnl,symbol,exit_reason
2026-01-22,54362.799999999996,-45637.200000000004,AAPL,STOP_LOSS
2026-01-22,11375.519999999997,-42987.28,MSFT,STOP_LOSS
2026-01-22,55455.27999999999,44079.759999999995,AMZN,TAKE_PROFIT
2026-01-25,8339.119999999988,-47116.16,AAPL,STOP_LOSS
2026-01-25,52193.75999999998,43854.63999999999,AMZN,TAKE_PROFIT
2026-01-26,4623.519999999975,-47570.240000000005,AAPL,STOP_LOSS
2026-01-26,49741.99999999997,45118.479999999996,AMZN,TAKE_PROFIT
2026-01-27,2583.5199999999677,-47158.48,AAPL,STOP_LOSS
2026-01-28,-44972.240000000034,-47555.76,AAPL,STOP_LOSS
2026-01-29,-84534.64000000004,-39562.4,MSFT,STOP_LOSS
2026-02-01,-123430.72000000004,-38896.08,MSFT,STOP_LOSS
2026-02-02,-161166.16000000003,-37735.44,MSFT,STOP_LOSS
2026-02-02,-117332.32000000004,43833.84,AMZN,TAKE_PROFIT
2026-02-03,-155463.04000000004,-38130.72,MSFT,STOP_LOSS
2026-02-03,-112685.76000000004,42777.28,AMZN,TAKE_PROFIT
2026-02-04,-148740.64000000004,-36054.880000000005,MSFT,STOP_LOSS
2026-02-05,-185706.68000000005,-36966.04,MSFT,STOP_LOSS
2026-02-08,-223858.96000000005,-38152.28,MSFT,STOP_LOSS
2026-02-09,-261878.56000000006,-38019.6,MSFT,STOP_LOSS
2026-02-10,-211160.24000000005,50718.32,AAPL,TAKE_PROFIT
2026-02-10,-248292.48000000004,-37132.240000000005,MSFT,STOP_LOSS
2026-02-11,-200357.28000000003,47935.200000000004,AAPL,TAKE_PROFIT
2026-02-11,-237307.72000000003,-36950.439999999995,MSFT,STOP_LOSS
2026-02-12,-274226.4,-36918.68,MSFT,STOP_LOSS
2026-02-16,-310703.24000000005,-36476.840000000004,MSFT,STOP_LOSS
2026-02-16,-366281.48000000004,-55578.24,AMZN,STOP_LOSS
2026-02-17,-403068.00000000006,-36786.520000000004,MSFT,STOP_LOSS
2026-02-17,-459681.60000000003,-56613.59999999999,AMZN,STOP_LOSS
2026-02-18,-496332.2,-36650.6,MSFT,STOP_LOSS
2026-02-18,-552879.4400000001,-56547.240000000005,AMZN,STOP_LOSS
2026-02-19,-589416.16,-36536.72,MSFT,STOP_LOSS
2026-02-19,-647536.7200000001,-58120.560000000005,AMZN,STOP_LOSS
