date,equity,pnl,symbol,exit_reason
2026-01-26,99763.08,-236.91999999999965,MSFT,STOP_LOSS
2026-01-26,99925.72,162.64000000000024,AMZN,TAKE_PROFIT
2026-02-01,99576.36,-349.3600000000002,AAPL,STOP_LOSS
2026-02-01,99222.04,-354.32,AAPL,STOP_LOSS
2026-02-01,98985.64,-236.39999999999986,AAPL,STOP_LOSS
2026-02-01,98765.72,-219.9199999999999,AAPL,STOP_LOSS
2026-02-02,98942.64,176.92000000000007,MSFT,TAKE_PROFIT
2026-02-02,99093.88,151.24000000000024,MSFT,TAKE_PROFIT
2026-02-03,98799.56,-294.32000000000056,AAPL,STOP_LOSS
2026-02-04,98533.23999999999,-266.31999999999977,AMZN,STOP_LOSS
2026-02-04,98278.76,-254.47999999999965,AMZN,STOP_LOSS
2026-02-04,98514.95999999999,236.19999999999976,MSFT,TAKE_PROFIT
2026-02-04,98187.84,-327.1200000000002,AMZN,STOP_LOSS
2026-02-04,98326.76,138.91999999999982,MSFT,TAKE_PROFIT
2026-02-04,98069.08,-257.68,AMZN,STOP_LOSS
2026-02-04,98231.84,162.75999999999968,MSFT,TAKE_PROFIT
2026-02-08,98071.0,-160.84000000000003,MSFT,STOP_LOSS
2026-02-12,97781.8,-289.20000000000044,AAPL,STOP_LOSS
2026-02-12,97463.48,-318.3200000000001,AAPL,STOP_LOSS
2026-02-16,97596.0,132.5199999999998,MSFT,TAKE_PROFIT
2026-02-16,97725.88,129.87999999999957,MSFT,TAKE_PROFIT
2026-02-19,97450.0,-275.88000000000045,AMZN,STOP_LOSS
2026-02-22,97581.96,131.9599999999997,MSFT,TAKE_PROFIT
2026-02-22,97739.76000000001,157.79999999999987,MSFT,TAKE_PROFIT
2026-02-22,97877.32,137.55999999999943,MSFT,TAKE_PROFIT
2026-02-22,98010.72,133.3999999999999,MSFT,TAKE_PROFIT
2026-02-22,98108.44,97.71999999999991,MSFT,TAKE_PROFIT
2026-02-22,98228.08,119.63999999999999,MSFT,TAKE_PROFIT
2026-02-22,98338.6,110.51999999999957,MSFT,TAKE_PROFIT
2026-02-22,98439.28,100.67999999999977,MSFT,TAKE_PROFIT
2026-03-02,98253.16,-186.11999999999915,AMZN,TIME_STOP
2026-03-02,98096.08,-157.07999999999956,MSFT,STOP_LOSS
2026-03-03,97803.16,-292.9200000000007,AMZN,STOP_LOSS
2026-03-03,97511.92,-291.24000000000035,AMZN,STOP_LOSS
2026-03-04,97337.08,-174.83999999999972,MSFT,STOP_LOSS
2026-03-04,97068.4,-268.6800000000007,AMZN,STOP_LOSS
2026-03-09,96973.28,-95.12000000000013,AMZN,TIME_STOP
2026-03-10,96937.64,-35.63999999999978,MSFT,TIME_STOP
2026-03-10,96902.68,-34.96000000000036,AMZN,TIME_STOP
2026-03-12,96878.79999999999,-23.880000000000187,MSFT,TIME_STOP
2026-03-12,97032.15999999999,153.35999999999984,AAPL,TAKE_PROFIT
2026-03-15,97019.55999999998,-12.599999999999833,MSFT,TIME_STOP
2026-03-16,97054.31999999998,34.75999999999957,MSFT,TIME_STOP
2026-03-19,97175.83999999998,121.51999999999946,AAPL,TAKE_PROFIT
2026-03-23,97326.83999999998,151.00000000000009,MSFT,TAKE_PROFIT
2026-03-24,97421.11999999998,94.27999999999976,MSFT,TAKE_PROFIT
2026-03-25,97546.91999999998,125.79999999999984,MSFT,TAKE_PROFIT
2026-03-26,97565.23999999999,18.320000000000515,AAPL,TIME_STOP
2026-03-26,97691.59999999999,126.36000000000031,MSFT,TAKE_PROFIT
2026-03-26,97876.99999999999,185.39999999999992,AMZN,TAKE_PROFIT
2026-03-26,97989.75999999998,112.76000000000039,MSFT,TAKE_PROFIT
2026-03-26,98184.87999999998,195.12000000000023,AMZN,TAKE_PROFIT
2026-03-26,98377.47999999998,192.6000000000002,AMZN,TAKE_PROFIT
2026-03-29,98473.71999999999,96.24000000000011,AAPL,TIME_STOP
2026-03-30,98477.95999999999,4.2399999999999345,AAPL,TIME_STOP
2026-03-31,98384.12,-93.83999999999956,AAPL,TIME_STOP
2026-03-31,98110.4,-273.72000000000014,AMZN,STOP_LOSS
2026-04-01,97996.23999999999,-114.15999999999981,AAPL,TIME_STOP
2026-04-05,97819.51999999999,-176.7199999999997,AAPL,TIME_STOP
2026-04-05,97531.15999999999,-288.3599999999996,AMZN,STOP_LOSS
2026-04-06,97496.19999999998,-34.95999999999965,AAPL,TIME_STOP
2026-04-07,97377.23999999998,-118.96,AAPL,TIME_STOP
2026-04-08,97248.51999999997,-128.72,AAPL,TIME_STOP
2026-04-08,97023.95999999998,-224.56000000000046,AAPL,STOP_LOSS
2026-04-09,96899.71999999997,-124.24000000000119,AAPL,TIME_STOP
2026-04-09,96859.11999999997,-40.599999999999945,MSFT,TIME_STOP
2026-04-12,96689.91999999997,-169.20000000000016,AAPL,TIME_STOP
2026-04-12,96467.71999999997,-222.2000000000002,MSFT,STOP_LOSS
2026-04-12,96263.03999999998,-204.68000000000018,MSFT,STOP_LOSS
2026-04-13,96078.11999999998,-184.92000000000004,MSFT,STOP_LOSS
2026-04-13,95886.79999999997,-191.32000000000005,MSFT,STOP_LOSS
2026-04-13,95728.19999999997,-158.60000000000028,MSFT,STOP_LOSS
2026-04-13,95564.95999999996,-163.24000000000012,MSFT,STOP_LOSS
2026-04-13,95396.99999999996,-167.96000000000012,MSFT,STOP_LOSS
2026-04-13,95245.35999999996,-151.64000000000016,MSFT,STOP_LOSS
2026-04-13,95083.63999999996,-161.7200000000001,MSFT,STOP_LOSS
2026-04-13,94904.31999999995,-179.31999999999996,MSFT,STOP_LOSS
2026-04-13,95047.59999999995,143.2800000000006,AMZN,TAKE_PROFIT
2026-04-14,94842.55999999995,-205.04000000000048,AAPL,TIME_STOP
2026-04-23,95087.59999999995,245.04000000000076,AMZN,TAKE_PROFIT
2026-04-23,95313.43999999994,225.84000000000074,AMZN,TAKE_PROFIT
2026-04-23,95525.51999999995,212.08000000000013,AMZN,TAKE_PROFIT
2026-04-23,95774.07999999994,248.56000000000037,AMZN,TAKE_PROFIT
2026-04-23,95996.55999999994,222.48000000000076,AMZN,TAKE_PROFIT
2026-04-23,96131.83999999994,135.28000000000006,AMZN,TAKE_PROFIT
2026-04-23,96271.59999999993,139.76000000000028,AMZN,TAKE_PROFIT
2026-04-30,96414.07999999993,142.48000000000033,AAPL,TAKE_PROFIT
2026-04-30,96548.23999999993,134.15999999999983,AMZN,TAKE_PROFIT
2026-05-03,96605.91999999993,57.67999999999974,AAPL,TIME_STOP
2026-05-03,96732.07999999993,126.16000000000001,AMZN,TAKE_PROFIT
2026-05-03,96904.15999999993,172.08000000000027,AMZN,TAKE_PROFIT
2026-05-03,97045.51999999993,141.3600000000001,AMZN,TAKE_PROFIT
2026-05-04,97214.71999999993,169.19999999999987,AAPL,TAKE_PROFIT
2026-05-04,97347.75999999992,133.0399999999996,AMZN,TAKE_PROFIT
2026-05-05,97515.83999999992,168.07999999999964,AAPL,TAKE_PROFIT
