symbol,entry_date,exit_date,strategy,signal,strike,expiry,entry_price,exit_price,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
AAPL,2026-03-18,2026-03-25,LONG_PUT,PUT,248.96,OPTION_PROXY,24.896,25.289,2,-81.40000000000013,-0.01634800771208229,-78.60000000000014,2.8000000000000003,-81.40000000000013,19.39999999999955,-78.60000000000014,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-19,2026-03-26,LONG_PUT,PUT,247.99,OPTION_PROXY,24.799000000000003,24.880000000000003,2,-18.999999999999904,-0.0038307996290172794,-16.199999999999903,2.8000000000000003,-18.999999999999904,0.0,-97.99999999999969,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-22,2026-03-29,LONG_PUT,PUT,251.49,OPTION_PROXY,25.149,24.663,1,47.20000000000007,0.01876814187442843,48.600000000000065,1.4000000000000001,47.20000000000007,48.600000000000065,-14.000000000000057,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-22,2026-03-24,LONG_PUT,PUT,383.0,OPTION_PROXY,38.300000000000004,37.104000000000006,1,118.19999999999979,0.030861618798955555,119.5999999999998,1.4000000000000001,118.19999999999979,119.5999999999998,0.0,2,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-23,2026-03-30,LONG_PUT,PUT,251.64,OPTION_PROXY,25.164,25.379,1,-22.899999999999984,-0.009100302018756948,-21.499999999999986,1.4000000000000001,-22.899999999999984,50.10000000000012,-21.499999999999986,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-23,2026-03-26,LONG_PUT,PUT,372.74,OPTION_PROXY,37.274,35.677,1,158.30000000000013,0.04246928153672805,159.70000000000013,1.4000000000000001,158.30000000000013,159.70000000000013,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-24,2026-03-31,LONG_PUT,PUT,252.62,OPTION_PROXY,25.262,25.563000000000002,1,-31.500000000000192,-0.012469321510569311,-30.100000000000193,1.4000000000000001,-31.500000000000192,59.90000000000002,-30.100000000000193,7,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-24,2026-03-26,LONG_PUT,PUT,371.04,OPTION_PROXY,37.104000000000006,35.677,1,141.30000000000067,0.038082147477361106,142.70000000000067,1.4000000000000001,141.30000000000067,142.70000000000067,0.0,2,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-25,2026-03-31,LONG_PUT,PUT,252.89,OPTION_PROXY,25.289,25.563000000000002,1,-28.80000000000009,-0.011388350666297635,-27.40000000000009,1.4000000000000001,-28.80000000000009,62.60000000000012,-27.40000000000009,6,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-25,2026-03-31,LONG_PUT,PUT,365.97,OPTION_PROXY,36.597,36.937000000000005,1,-35.40000000000034,-0.00967292401016486,-34.00000000000034,1.4000000000000001,-35.40000000000034,92.00000000000017,-42.00000000000017,6,TIME_STOP,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-26,2026-03-30,LONG_PUT,PUT,248.8,OPTION_PROXY,24.880000000000003,25.379,2,-102.59999999999975,-0.020618971061093193,-99.79999999999976,2.8000000000000003,-102.59999999999975,43.40000000000046,-99.79999999999976,4,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-26,2026-03-30,LONG_PUT,PUT,356.77,OPTION_PROXY,35.677,37.017,1,-135.40000000000035,-0.03795162149283862,-134.00000000000034,1.4000000000000001,-135.40000000000035,0.0,-134.00000000000034,4,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-29,2026-03-30,LONG_PUT,PUT,246.63,OPTION_PROXY,24.663,25.379,2,-146.00000000000023,-0.029598994445120264,-143.20000000000022,2.8000000000000003,-146.00000000000023,0.0,-143.20000000000022,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-29,2026-03-30,LONG_PUT,PUT,358.96,OPTION_PROXY,35.896,37.017,1,-113.50000000000023,-0.03161912190773351,-112.10000000000022,1.4000000000000001,-113.50000000000023,0.0,-112.10000000000022,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-30,2026-03-31,LONG_PUT,PUT,253.79,OPTION_PROXY,25.379,25.563000000000002,1,-19.800000000000104,-0.007801725836321409,-18.400000000000105,1.4000000000000001,-19.800000000000104,0.0,-18.400000000000105,1,TIME_STOP,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-30,2026-03-31,LONG_PUT,PUT,370.17,OPTION_PROXY,37.017,36.937000000000005,1,6.599999999999829,0.001782964583839811,7.9999999999998295,1.4000000000000001,6.599999999999829,7.9999999999998295,0.0,1,TIME_STOP,65.0,65.0,0.0,0.0,100.0
