date,equity,pnl,symbol,exit_reason
2026-01-22,99880.12,-119.88000000000028,MSFT,STOP_LOSS
2026-01-26,99718.59999999999,-161.5200000000003,AAPL,STOP_LOSS
2026-01-26,99552.12,-166.4800000000001,AAPL,STOP_LOSS
2026-02-01,99315.72,-236.39999999999986,AAPL,STOP_LOSS
2026-02-01,99125.08,-190.63999999999993,AAPL,STOP_LOSS
2026-02-01,98905.16,-219.9199999999999,AAPL,STOP_LOSS
2026-02-02,99082.08,176.92000000000007,MSFT,TAKE_PROFIT
2026-02-03,98919.76,-162.31999999999985,AMZN,STOP_LOSS
2026-02-04,98730.56,-189.19999999999973,AMZN,STOP_LOSS
2026-02-04,98464.23999999999,-266.31999999999977,AMZN,STOP_LOSS
2026-02-04,98209.76,-254.47999999999965,AMZN,STOP_LOSS
2026-02-04,98501.31999999999,291.56000000000006,MSFT,TAKE_PROFIT
2026-02-04,98737.51999999999,236.19999999999976,MSFT,TAKE_PROFIT
2026-02-04,98479.84,-257.68,AMZN,STOP_LOSS
2026-02-08,98319.0,-160.84000000000003,MSFT,STOP_LOSS
2026-02-08,98217.92,-101.08000000000004,MSFT,STOP_LOSS
2026-02-11,98023.92,-193.99999999999991,AAPL,STOP_LOSS
2026-02-11,97800.8,-223.11999999999955,AAPL,STOP_LOSS
2026-02-17,97892.28,91.47999999999954,MSFT,TIME_STOP
2026-02-17,97744.08,-148.1999999999996,AMZN,STOP_LOSS
2026-02-18,97868.52,124.43999999999981,MSFT,TIME_STOP
2026-02-19,97649.28,-219.23999999999975,AMZN,STOP_LOSS
2026-02-22,97880.92,231.63999999999973,MSFT,TAKE_PROFIT
2026-02-22,98109.92,228.9999999999995,MSFT,TAKE_PROFIT
2026-02-24,97979.48,-130.43999999999983,MSFT,STOP_LOSS
2026-02-25,97999.28,19.79999999999962,MSFT,TIME_STOP
2026-02-25,97896.12,-103.16000000000052,MSFT,STOP_LOSS
2026-02-26,97967.51999999999,71.39999999999979,MSFT,TIME_STOP
2026-03-01,97988.27999999998,20.760000000000225,MSFT,TIME_STOP
2026-03-02,97930.31999999998,-57.95999999999963,MSFT,TIME_STOP
2026-03-03,97884.11999999998,-46.19999999999933,MSFT,TIME_STOP
2026-03-03,97591.19999999998,-292.9200000000007,AMZN,STOP_LOSS
2026-03-03,97299.95999999998,-291.24000000000035,AMZN,STOP_LOSS
2026-03-03,97164.99999999997,-134.96000000000038,AMZN,STOP_LOSS
2026-03-03,96947.19999999997,-217.80000000000098,AMZN,STOP_LOSS
2026-03-03,96846.11999999997,-101.07999999999969,MSFT,STOP_LOSS
2026-03-04,96746.95999999996,-99.1599999999999,MSFT,STOP_LOSS
2026-03-04,96637.95999999996,-108.9999999999997,MSFT,STOP_LOSS
2026-03-04,96502.35999999996,-135.6000000000003,AMZN,STOP_LOSS
2026-03-04,96403.91999999995,-98.4399999999998,MSFT,STOP_LOSS
2026-03-10,96368.27999999996,-35.63999999999978,MSFT,TIME_STOP
2026-03-16,96403.03999999995,34.75999999999957,MSFT,TIME_STOP
2026-03-22,96534.47999999995,131.43999999999977,AAPL,TIME_STOP
2026-03-24,96699.07999999996,164.6,MSFT,TAKE_PROFIT
2026-03-25,96742.19999999995,43.120000000000275,AAPL,TIME_STOP
