date,equity,pnl,symbol,exit_reason
2026-01-25,99913.88,-86.11999999999973,AAPL,STOP_LOSS
2026-01-25,99824.04000000001,-89.83999999999995,AAPL,STOP_LOSS
2026-02-01,99647.44,-176.59999999999988,AAPL,STOP_LOSS
2026-02-01,99505.16,-142.27999999999994,AAPL,STOP_LOSS
2026-02-01,99340.92,-164.23999999999958,AAPL,STOP_LOSS
2026-02-03,99265.48,-75.43999999999976,AMZN,STOP_LOSS
2026-02-03,99198.92,-66.55999999999985,AMZN,STOP_LOSS
2026-02-03,99077.88,-121.04000000000006,AMZN,STOP_LOSS
2026-02-03,99008.92,-68.95999999999994,AMZN,STOP_LOSS
2026-02-04,98867.72,-141.19999999999996,AMZN,STOP_LOSS
2026-02-08,98627.16,-240.5599999999997,MSFT,STOP_LOSS
2026-02-08,98476.24,-150.9200000000004,MSFT,STOP_LOSS
2026-02-11,98331.44,-144.79999999999976,AAPL,STOP_LOSS
2026-02-11,98164.8,-166.64000000000001,AAPL,STOP_LOSS
2026-02-17,98018.0,-146.8000000000005,AMZN,STOP_LOSS
2026-02-19,97800.16,-217.8400000000005,AMZN,STOP_LOSS
2026-02-19,97669.68000000001,-130.48000000000016,AMZN,STOP_LOSS
2026-02-19,97540.88,-128.7999999999998,AMZN,STOP_LOSS
2026-02-24,97666.8,125.91999999999956,MSFT,TIME_STOP
2026-02-24,97471.84,-194.9600000000001,MSFT,STOP_LOSS
2026-02-24,97331.23999999999,-140.6000000000003,MSFT,STOP_LOSS
2026-02-25,97479.48,148.2399999999994,MSFT,TIME_STOP
2026-03-02,97594.12,114.63999999999956,MSFT,TIME_STOP
2026-03-02,97458.43999999999,-135.6800000000004,MSFT,STOP_LOSS
2026-03-03,97553.87999999999,95.44000000000025,MSFT,TIME_STOP
2026-03-03,97452.4,-101.47999999999982,MSFT,STOP_LOSS
2026-03-03,97355.36,-97.03999999999951,MSFT,STOP_LOSS
2026-03-03,97254.84,-100.51999999999992,AMZN,STOP_LOSS
2026-03-03,97179.28,-75.56000000000019,AMZN,STOP_LOSS
2026-03-03,96962.88,-216.4000000000003,AMZN,STOP_LOSS
2026-03-04,96885.76000000001,-77.11999999999975,MSFT,TIME_STOP
2026-03-04,96778.28000000001,-107.48000000000005,MSFT,STOP_LOSS
2026-03-04,96664.56000000001,-113.71999999999971,MSFT,STOP_LOSS
2026-03-04,96530.20000000001,-134.35999999999993,MSFT,STOP_LOSS
2026-03-04,96382.16000000002,-148.04000000000002,MSFT,STOP_LOSS
2026-03-04,96259.80000000002,-122.35999999999947,MSFT,STOP_LOSS
2026-03-04,96112.84000000001,-146.9599999999997,MSFT,STOP_LOSS
2026-03-23,96485.72000000002,372.8800000000003,MSFT,TIME_STOP
2026-03-24,96375.64000000001,-110.08000000000008,AMZN,STOP_LOSS
2026-03-26,96794.48000000001,418.8400000000005,MSFT,TAKE_PROFIT
2026-03-29,96952.08000000002,157.6,AAPL,TIME_STOP
2026-03-30,96881.08000000002,-70.9999999999998,AAPL,STOP_LOSS
2026-03-30,96819.80000000002,-61.27999999999971,AAPL,STOP_LOSS
2026-03-30,96657.60000000002,-162.20000000000041,MSFT,STOP_LOSS
2026-03-30,96440.48000000003,-217.12000000000003,AMZN,STOP_LOSS
2026-03-30,96353.16000000002,-87.32000000000014,AAPL,STOP_LOSS
2026-03-30,96217.24000000002,-135.92000000000056,MSFT,STOP_LOSS
2026-03-30,96038.76000000002,-178.48000000000056,AMZN,STOP_LOSS
2026-03-31,95971.24000000002,-67.5200000000001,AAPL,STOP_LOSS
2026-03-31,95901.56000000003,-69.68000000000004,AAPL,STOP_LOSS
2026-03-31,95820.12000000002,-81.43999999999998,AAPL,STOP_LOSS
2026-04-01,95816.80000000002,-3.319999999999789,AAPL,TIME_STOP
2026-04-01,95725.52000000002,-91.27999999999943,MSFT,STOP_LOSS
2026-04-05,95651.64000000001,-73.88000000000055,AAPL,STOP_LOSS
2026-04-05,95561.80000000002,-89.8400000000003,AAPL,STOP_LOSS
2026-04-05,95473.76000000002,-88.04000000000059,AAPL,STOP_LOSS
2026-04-05,95397.48000000003,-76.28000000000029,AAPL,STOP_LOSS
2026-04-05,95324.44000000003,-73.04000000000038,AAPL,STOP_LOSS
2026-04-05,95195.64000000003,-128.7999999999998,AMZN,STOP_LOSS
2026-04-07,95138.20000000003,-57.44000000000013,AAPL,TIME_STOP
2026-04-07,95022.32000000002,-115.88000000000001,AMZN,STOP_LOSS
2026-04-07,94959.60000000002,-62.71999999999991,AAPL,STOP_LOSS
2026-04-12,94928.20000000003,-31.400000000000425,MSFT,TIME_STOP
2026-04-12,94787.24000000002,-140.96000000000018,MSFT,STOP_LOSS
2026-04-12,94625.88000000002,-161.36000000000024,MSFT,STOP_LOSS
2026-04-12,94454.08000000002,-171.80000000000007,MSFT,STOP_LOSS
2026-04-12,94272.68000000002,-181.40000000000043,MSFT,STOP_LOSS
