symbol,entry_date,exit_date,strategy,signal,strike,expiry,entry_price,exit_price,entry_delta,entry_gamma,entry_theta,entry_vega,entry_rho,entry_volatility,entry_dte,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
MSFT,2026-01-29,2026-02-01,LONG_PUT,PUT,430.29,BS_ENTRY_PROXY_EXIT,4.239222673572044,8.072627552586198,-0.4486744762547674,0.032071587287620024,-0.0597211361106997,0.488057904704463,-0.1621638600503309,0.1,30,11,-4232.145366915569,-0.9075731980297844,-4216.745366915569,15.400000000000002,-4232.145366915569,0.0,-4216.745366915569,3,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-01,2026-02-02,LONG_PUT,PUT,423.37,BS_ENTRY_PROXY_EXIT,4.171046743615193,11.950861843645043,-0.4486744762547674,0.032595798696152346,-0.058760690220983375,0.48020887102820997,-0.1595559121278872,0.1,30,11,-8573.196610032835,-1.86855136830106,-8557.796610032836,15.400000000000002,-8573.196610032835,0.0,-8557.796610032836,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-01,2026-02-02,LONG_CALL,CALL,242.96,BS_ENTRY_PROXY_EXIT,3.1911060680320418,1.2852450389660532,0.5513255237452326,0.05679981599436129,-0.060259449076119076,0.2755782112691355,0.10747310398447368,0.1,30,15,-2879.7915435989826,-0.6016287105899831,-2858.7915435989826,21.000000000000004,-2879.7915435989826,0.0,-2858.7915435989826,1,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
MSFT,2026-02-02,2026-02-03,LONG_PUT,PUT,411.21,BS_ENTRY_PROXY_EXIT,4.0512462655408115,2.8027167497752714,-0.4486744762547674,0.033559697706743566,-0.05707297027604831,0.46641634942369614,-0.15497315970925787,0.1,30,12,1481.435418918648,0.30472833169048036,1498.235418918648,16.8,1481.435418918648,1498.235418918648,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-02,2026-02-03,LONG_CALL,CALL,238.62,BS_ENTRY_PROXY_EXIT,3.1341032678375313,0.8941414333836448,0.5513255237452326,0.057832886153675385,-0.05918303316819038,0.27065555142015607,0.10555330948623276,0.1,30,15,-3380.9427516808296,-0.7191728037758867,-3359.9427516808296,21.000000000000004,-3380.9427516808296,0.0,-3359.9427516808296,1,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
MSFT,2026-02-03,2026-02-04,LONG_PUT,PUT,414.19,BS_ENTRY_PROXY_EXIT,4.0806052642794555,19.418732711675545,-0.4486744762547674,0.03331824354520877,-0.05748657269676429,0.46979642461953913,-0.15609623554869168,0.1,30,12,-18422.55293687531,-3.7622182135048874,-18405.75293687531,16.8,-18422.55293687531,0.0,-18405.75293687531,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-04,2026-02-05,LONG_PUT,PUT,393.67,BS_ENTRY_PROXY_EXIT,3.878441957528878,1.3931943688754842,-0.4486744762547674,0.03505495286404862,-0.05463854528968639,0.44652154441192204,-0.14836284084225468,0.1,30,12,2965.497106384072,0.6371753440466418,2982.2971063840723,16.8,2965.497106384072,2982.2971063840723,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-05,2026-02-08,LONG_PUT,PUT,401.14,BS_ENTRY_PROXY_EXIT,3.9520364946354505,0.6457712009531633,-0.4486744762547674,0.03440216207306681,-0.055675327196648965,0.45499441746995806,-0.15117806786258042,0.1,30,12,3950.7183524187444,0.8330553875580992,3967.5183524187446,16.8,3950.7183524187444,3967.5183524187446,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-08,2026-02-09,LONG_PUT,PUT,413.6,BS_ENTRY_PROXY_EXIT,4.0747925766096955,4.166927130619683,-0.4486744762547674,0.033365771987403335,-0.057404684969172885,0.4691272151008991,-0.15587388160732732,0.1,30,12,-127.36146481198539,-0.026046615137964586,-110.56146481198539,16.8,-127.36146481198539,0.0,-110.56146481198539,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-02-09,2026-02-10,LONG_CALL,CALL,273.68,BS_ENTRY_PROXY_EXIT,3.594591326551722,4.611683855352595,0.5513255237452326,0.050424157022763885,-0.06787868794514434,0.31042247637527576,0.1210620641194878,0.1,30,13,1304.020287441135,0.27905606998811067,1322.220287441135,18.200000000000003,1304.020287441135,1322.220287441135,0.0,1,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
MSFT,2026-02-09,2026-02-10,LONG_PUT,PUT,413.27,BS_ENTRY_PROXY_EXIT,4.071541412319874,9.347715227128674,-0.4486744762547674,0.03339241487160941,-0.05735888335882513,0.4687529114718291,-0.15574951414859803,0.1,30,12,-6348.208577770561,-1.299304926336136,-6331.40857777056,16.8,-6348.208577770561,0.0,-6331.40857777056,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-02-10,2026-02-11,LONG_CALL,CALL,275.5,BS_ENTRY_PROXY_EXIT,3.6184957266333413,0.13608060585914572,0.5513255237452326,0.050091046439165225,-0.06833008816459832,0.31248681760226715,0.12186713923165338,0.1,30,13,-4545.339657006453,-0.9662620560912669,-4527.1396570064535,18.200000000000003,-4545.339657006453,0.0,-4527.1396570064535,1,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
MSFT,2026-02-10,2026-02-11,LONG_PUT,PUT,404.37,BS_ENTRY_PROXY_EXIT,3.9838584966239523,5.176352756573948,-0.4486744762547674,0.03412736675319638,-0.05612362780702233,0.45865805602115706,-0.15239536147377883,0.1,30,12,-1447.7931119399948,-0.3028456610525743,-1430.9931119399948,16.8,-1447.7931119399948,0.0,-1430.9931119399948,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-11,2026-02-12,LONG_PUT,PUT,401.84,BS_ENTRY_PROXY_EXIT,3.9589329037351035,4.141012757789383,-0.4486744762547674,0.03434223395876474,-0.05577248212768963,0.45578839486495476,-0.15144187762352124,0.1,30,12,-235.29582486513556,-0.04952846103284188,-218.49582486513555,16.8,-235.29582486513556,0.0,-218.49582486513555,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-12,2026-02-16,LONG_PUT,PUT,401.32,BS_ENTRY_PROXY_EXIT,3.95380985697534,6.252917890214405,-0.4486744762547674,0.03438673201931132,-0.05570030989320228,0.4551985830858144,-0.15124590465825094,0.1,30,12,-2775.7296398868784,-0.5850326942653207,-2758.9296398868782,16.8,-2775.7296398868784,0.0,-2758.9296398868782,4,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-12,2026-02-16,LONG_PUT,PUT,198.79,BS_ENTRY_PROXY_EXIT,1.9584816641785352,1.0594311023142282,-0.4486744762547674,0.0694204099501485,-0.027590612487963923,0.22547823764484462,-0.07491820339632638,0.1,30,25,2212.6264046607675,0.4519064835031439,2247.6264046607675,35.0,2212.6264046607675,2247.6264046607675,0.0,4,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-16,2026-02-17,LONG_PUT,PUT,396.86,BS_ENTRY_PROXY_EXIT,3.909869878997398,2.752933773340658,-0.4486744762547674,0.03477317767976117,-0.055081294189714594,0.4501398128262641,-0.14956505960997077,0.1,30,12,1371.5233267880883,0.2923207526153841,1388.3233267880883,16.8,1371.5233267880883,1388.3233267880883,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-16,2026-02-17,LONG_PUT,PUT,201.15,BS_ENTRY_PROXY_EXIT,1.981732414857447,0.7504579324734877,-0.4486744762547674,0.0686059323588865,-0.027918163398329608,0.22815507571940485,-0.07580761916178407,0.1,30,25,3043.1862059598984,0.6142476518311994,3078.1862059598984,35.0,3043.1862059598984,3078.1862059598984,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-17,2026-02-18,LONG_PUT,PUT,399.6,BS_ENTRY_PROXY_EXIT,3.9368643946161512,4.416165616307097,-0.4486744762547674,0.034534742977953,-0.055461586348359494,0.45324766720096543,-0.15059768638851062,0.1,30,12,-591.9614660291352,-0.12530307682569883,-575.1614660291352,16.8,-591.9614660291352,0.0,-575.1614660291352,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-17,2026-02-19,LONG_PUT,PUT,204.79,BS_ENTRY_PROXY_EXIT,2.0175937421757766,0.44539433122203675,-0.4486744762547674,0.06738650956584805,-0.028423369039741086,0.23228375817338762,-0.07717942991867638,0.1,30,24,3739.6785862889756,0.7723058306442678,3773.2785862889755,33.6,3739.6785862889756,3773.2785862889755,0.0,2,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-18,2026-02-19,LONG_PUT,PUT,398.46,BS_ENTRY_PROXY_EXIT,3.92563309979667,4.449399848933496,-0.4486744762547674,0.034633547392435925,-0.05530336260352183,0.45195461830054223,-0.15016805334926409,0.1,30,12,-645.3200989641907,-0.13698854056551527,-628.5200989641908,16.8,-645.3200989641907,0.0,-628.5200989641908,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-18,2026-02-19,LONG_PUT,PUT,204.86,BS_ENTRY_PROXY_EXIT,2.0182833830857447,0.47679692869280643,-0.4486744762547674,0.06736348381328722,-0.028433084532845158,0.23236315591288728,-0.07720581089477048,0.1,30,24,3665.967490543052,0.756824570421608,3699.567490543052,33.6,3665.967490543052,3699.567490543052,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-19,2026-02-22,LONG_PUT,PUT,397.23,BS_ENTRY_PROXY_EXIT,3.913515123807258,12.33903955160008,-0.4486744762547674,0.03474078819321305,-0.055132647510407515,0.4505594865921909,-0.14970450191218235,0.1,30,12,-10127.429313351386,-2.1565074263932935,-10110.629313351386,16.8,-10127.429313351386,0.0,-10110.629313351386,3,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-22,2026-02-23,LONG_PUT,PUT,384.47,BS_ENTRY_PROXY_EXIT,3.7878034379330927,2.0590692943075624,-0.4486744762547674,0.035893784414882876,-0.053361651910294725,0.4360864129348228,-0.144895626841318,0.1,30,13,2229.1543867131895,0.4526988191766405,2247.3543867131893,18.200000000000003,2229.1543867131895,2247.3543867131893,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-23,2026-02-24,LONG_PUT,PUT,389.0,BS_ENTRY_PROXY_EXIT,3.8324330568210314,0.68268415593149,-0.4486744762547674,0.03547579252953732,-0.05399038310688648,0.4412245809338727,-0.14660285286569225,0.1,30,13,4076.473571156404,0.8182136137534042,4094.673571156404,18.200000000000003,4076.473571156404,4094.673571156404,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-23,2026-02-24,LONG_PUT,PUT,208.56,BS_ENTRY_PROXY_EXIT,2.054735831184047,1.2319891941085643,-0.4486744762547674,0.0661684085826142,-0.028946617739774416,0.23655989357215548,-0.0786002339168863,0.1,30,24,1940.9919289811583,0.3936012721447702,1974.5919289811582,33.6,1940.9919289811583,1974.5919289811582,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-24,2026-02-25,LONG_PUT,PUT,400.6,BS_ENTRY_PROXY_EXIT,3.9467164076156678,3.408854503429154,-0.4486744762547674,0.03444853543182731,-0.05560037910698903,0.45438192062238925,-0.15097455747556895,0.1,30,12,628.6342850238163,0.13273360689804278,645.4342850238163,16.8,628.6342850238163,645.4342850238163,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-24,2026-02-25,LONG_PUT,PUT,210.64,BS_ENTRY_PROXY_EXIT,2.0752280182230862,3.5164716180632922,-0.4486744762547674,0.06551501753698263,-0.02923530667772383,0.23891914068871706,-0.07938412577796765,0.1,30,24,-3492.5846396164943,-0.70124515815195,-3458.9846396164944,33.6,-3492.5846396164943,0.0,-3458.9846396164944,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-02-25,2026-02-26,LONG_PUT,PUT,207.92,BS_ENTRY_PROXY_EXIT,2.048430542864324,1.2261928772104653,-0.4486744762547674,0.06637208202188351,-0.028857790374251516,0.23583397138244422,-0.07835903642116898,0.1,30,24,1939.7703975692607,0.39456434999436124,1973.3703975692606,33.6,1939.7703975692607,1973.3703975692606,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-02-26,2026-03-01,LONG_PUT,PUT,392.74,BS_ENTRY_PROXY_EXIT,3.8692795854393296,1.7770140596256283,-0.4486744762547674,0.035137962249809085,-0.054509468024160936,0.4454666887299979,-0.14801235073129043,0.1,30,12,2493.9186309764414,0.5371195024610063,2510.7186309764415,16.8,2493.9186309764414,2510.7186309764415,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-01,2026-03-02,LONG_PUT,PUT,398.55,BS_ENTRY_PROXY_EXIT,3.926519780966629,1.940514572605963,-0.4486744762547674,0.03462572649351404,-0.05531585395179848,0.4520567011084704,-0.15020197174709934,0.1,30,12,2366.406250032799,0.5022272440647678,2383.2062500327993,16.8,2366.406250032799,2383.2062500327993,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-02,2026-03-03,LONG_PUT,PUT,403.93,BS_ENTRY_PROXY_EXIT,3.979523610904181,3.3797540980423832,-0.4486744762547674,0.03416454161362122,-0.056062558993225355,0.4581589845157306,-0.15222953819547322,0.1,30,12,702.9234154341573,0.14719588828591118,719.7234154341572,16.8,702.9234154341573,719.7234154341572,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-08,2026-03-09,LONG_PUT,PUT,259.88,BS_ENTRY_PROXY_EXIT,2.560341138320439,2.1209852559004077,-0.4486744762547674,0.05310175193931823,-0.0360694621126418,0.2947697791596268,-0.09794125810472006,0.1,30,19,808.1761765980592,0.1661325032253557,834.7761765980592,26.6,808.1761765980592,834.7761765980592,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-11,2026-03-12,LONG_PUT,PUT,255.76,BS_ENTRY_PROXY_EXIT,2.519750844762328,5.883232076448593,-0.4486744762547674,0.05395716020484056,-0.03549763594708816,0.29009665506336063,-0.0963885492260397,0.1,30,19,-6417.214340203904,-1.3404028571740956,-6390.614340203903,26.6,-6417.214340203904,0.0,-6390.614340203903,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-12,2026-03-15,LONG_PUT,PUT,250.12,BS_ENTRY_PROXY_EXIT,2.4641854914449226,1.4135954935122044,-0.4486744762547674,0.0551738497280906,-0.03471484478841761,0.2836994657665302,-0.09426299629503071,0.1,30,20,2073.1799958654365,0.42066232494733735,2101.1799958654365,28.000000000000004,2073.1799958654365,2101.1799958654365,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-15,2026-03-16,LONG_PUT,PUT,252.82,BS_ENTRY_PROXY_EXIT,2.49078592654368,1.8759215083766918,-0.4486744762547674,0.054584618677280365,-0.03508958523671733,0.28676195000437454,-0.0952805482300882,0.1,30,20,1201.728836333976,0.24123486959024731,1229.728836333976,28.000000000000004,1201.728836333976,1229.728836333976,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-16,2026-03-17,LONG_PUT,PUT,254.23,BS_ENTRY_PROXY_EXIT,2.504677264873024,4.906188042674245,-0.4486744762547674,0.054281883703693586,-0.035285283026384964,0.28836124732858215,-0.09581193646284046,0.1,30,19,-4589.4704778223195,-0.9644000094054739,-4562.870477822319,26.6,-4589.4704778223195,0.0,-4562.870477822319,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-17,2026-03-18,LONG_PUT,PUT,249.94,BS_ENTRY_PROXY_EXIT,2.4624121291050187,2.894992204470583,-0.4486744762547674,0.05521358443622478,-0.03468986209186429,0.28349530015067387,-0.0941951594993602,0.1,30,20,-893.1601507311284,-0.1813587864058633,-865.1601507311284,28.000000000000004,-893.1601507311284,0.0,-865.1601507311284,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-17,2026-03-18,LONG_PUT,PUT,391.79,BS_ENTRY_PROXY_EXIT,3.8599201730897335,5.1886713451752655,-0.4486744762547674,0.03522316366928717,-0.05437761490346287,0.44438914797964524,-0.147654323198585,0.1,30,12,-1611.3014065026384,-0.3478701920953733,-1594.5014065026385,16.8,-1611.3014065026384,0.0,-1594.5014065026385,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-18,2026-03-19,LONG_PUT,PUT,248.96,BS_ENTRY_PROXY_EXIT,2.4527571563654504,2.880532664457789,-0.4486744762547674,0.05543092582740207,-0.03455384518840735,0.28238373179767856,-0.09382582583404303,0.1,30,20,-883.5510161846769,-0.18011383921389557,-855.5510161846769,28.000000000000004,-883.5510161846769,0.0,-855.5510161846769,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-19,2026-03-22,LONG_PUT,PUT,247.99,BS_ENTRY_PROXY_EXIT,2.443200703755906,1.166323355997477,-0.4486744762547674,0.05564774101371031,-0.034419216212536706,0.2812835059788974,-0.09346026087959645,0.1,30,20,2525.754695516858,0.5168946398128575,2553.754695516858,28.000000000000004,2525.754695516858,2553.754695516858,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-19,2026-03-22,LONG_PUT,PUT,381.87,BS_ENTRY_PROXY_EXIT,3.7621882041343326,3.2239340544498702,-0.4486744762547674,0.036138170827742476,-0.05300079073785795,0.4331373540391207,-0.1439157620149663,0.1,30,13,681.5303945898011,0.13934819877122323,699.7303945898011,18.200000000000003,681.5303945898011,699.7303945898011,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-22,2026-03-23,LONG_PUT,PUT,251.49,BS_ENTRY_PROXY_EXIT,2.477682749254299,2.3755754907098776,-0.4486744762547674,0.05487328837723178,-0.034904990867740064,0.28525339295388086,-0.09477930968430064,0.1,30,20,176.2145170888432,0.035560347090820635,204.2145170888432,28.000000000000004,176.2145170888432,204.2145170888432,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-22,2026-03-23,LONG_PUT,PUT,383.0,BS_ENTRY_PROXY_EXIT,3.7733209788238185,10.212771241092355,-0.4486744762547674,0.03603154907047003,-0.05315762655510932,0.4344190604053297,-0.14434162634334224,0.1,30,13,-8389.485340949099,-1.710283937805933,-8371.285340949098,18.200000000000003,-8389.485340949099,0.0,-8371.285340949098,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-23,2026-03-24,LONG_PUT,PUT,251.64,BS_ENTRY_PROXY_EXIT,2.479160551204231,2.029853006168665,-0.4486744762547674,0.05484057897786528,-0.03492580978153449,0.2854235309670944,-0.09483584034735937,0.1,30,20,870.6150900711323,0.17558666977986528,898.6150900711323,28.000000000000004,870.6150900711323,898.6150900711323,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-23,2026-03-24,LONG_PUT,PUT,372.74,BS_ENTRY_PROXY_EXIT,3.6722393254485155,4.438884839715968,-0.4486744762547674,0.03702334950364871,-0.051733612851570354,0.4227816203015211,-0.14047492899012373,0.1,30,13,-1014.8391685476879,-0.2125802392174172,-996.6391685476879,18.200000000000003,-1014.8391685476879,0.0,-996.6391685476879,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-03-23,2026-03-24,LONG_PUT,PUT,207.24,BS_ENTRY_PROXY_EXIT,2.0417311740246618,0.6254459055357842,-0.4486744762547674,0.06658986341435061,-0.02876341129838343,0.23506267905587602,-0.07810276408196931,0.1,30,24,3365.4846443733063,0.6868119007678627,3399.084644373306,33.6,3365.4846443733063,3399.084644373306,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-24,2026-03-25,LONG_PUT,PUT,252.62,BS_ENTRY_PROXY_EXIT,2.488815523943771,2.333999973460635,-0.4486744762547674,0.054627833481078386,-0.03506182668499142,0.28653509932008975,-0.09520517401267656,0.1,30,20,281.63110096627133,0.05657934432199285,309.63110096627133,28.000000000000004,281.63110096627133,309.63110096627133,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-24,2026-03-25,LONG_PUT,PUT,371.04,BS_ENTRY_PROXY_EXIT,3.655490903349289,6.371506823587822,-0.4486744762547674,0.037192979985958434,-0.05149766516190016,0.42085338948510054,-0.13983424814212456,0.1,30,13,-3549.0206963100927,-0.7468260740950542,-3530.820696310093,18.200000000000003,-3549.0206963100927,0.0,-3530.820696310093,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-03-24,2026-03-25,LONG_PUT,PUT,211.71,BS_ENTRY_PROXY_EXIT,2.0857696721325993,4.504557224595658,-0.4486744762547674,0.06518389917335042,-0.029383814929457425,0.2401327918496406,-0.07978737784112006,0.1,30,23,-5595.411370665034,-1.166374017690865,-5563.211370665034,32.2,-5595.411370665034,0.0,-5563.211370665034,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-25,2026-03-26,LONG_PUT,PUT,252.89,BS_ENTRY_PROXY_EXIT,2.491475567453648,4.759922941415596,-0.4486744762547674,0.05456950964447001,-0.035099300729821405,0.28684134774387415,-0.09530692920618229,0.1,30,20,-4564.894747923896,-0.916102651688721,-4536.894747923896,28.000000000000004,-4564.894747923896,0.0,-4536.894747923896,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-25,2026-03-26,LONG_PUT,PUT,365.97,BS_ENTRY_PROXY_EXIT,3.6055411974416245,9.281685011120942,-0.4486744762547674,0.037708236451047955,-0.050793985875648456,0.41510272463848175,-0.1379235117307388,0.1,30,13,-7397.186957783112,-1.5781663561955304,-7378.986957783112,18.200000000000003,-7397.186957783112,0.0,-7378.986957783112,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-03-25,2026-03-26,LONG_PUT,PUT,207.54,BS_ENTRY_PROXY_EXIT,2.044686777924511,7.7925607977801405,-0.4486744762547674,0.06649360746839174,-0.028805049125972294,0.2354029550823032,-0.0782158254080868,0.1,30,24,-13828.49764765351,-2.8179739224920812,-13794.89764765351,33.6,-13828.49764765351,0.0,-13794.89764765351,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-26,2026-03-29,LONG_PUT,PUT,248.8,BS_ENTRY_PROXY_EXIT,2.4511808342855232,3.525670511392434,-0.4486744762547674,0.05546657272504027,-0.034531638347026626,0.2822022512502507,-0.09376552646011369,0.1,30,20,-2176.9793542138214,-0.44406747224922166,-2148.9793542138214,28.000000000000004,-2176.9793542138214,0.0,-2148.9793542138214,3,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
