date,equity,pnl,symbol,exit_reason
2026-01-22,77181.4,-22818.600000000002,AAPL,STOP_LOSS
2026-01-22,99221.28,22039.879999999997,AMZN,TAKE_PROFIT
2026-01-25,75663.2,-23558.08,AAPL,STOP_LOSS
2026-01-25,97590.51999999999,21927.319999999996,AMZN,TAKE_PROFIT
2026-01-26,120149.75999999998,22559.239999999998,AMZN,TAKE_PROFIT
2026-02-02,142066.68,21916.92,AMZN,TAKE_PROFIT
2026-02-03,163455.32,21388.64,AMZN,TAKE_PROFIT
2026-02-16,144929.24,-18526.08,AMZN,STOP_LOSS
2026-02-17,126058.04,-18871.2,AMZN,STOP_LOSS
2026-02-18,107208.95999999999,-18849.080000000005,AMZN,STOP_LOSS
2026-02-19,87835.43999999999,-19373.520000000004,AMZN,STOP_LOSS
2026-02-24,68438.51999999999,-19396.920000000002,AMZN,STOP_LOSS
2026-02-25,49330.23999999999,-19108.28,AMZN,STOP_LOSS
2026-02-26,29992.19999999999,-19338.04,AMZN,STOP_LOSS
2026-03-18,7094.319999999989,-22897.88,AAPL,STOP_LOSS
2026-03-19,-15714.400000000012,-22808.72,AAPL,STOP_LOSS
2026-03-22,-38880.88000000002,-23166.480000000003,AAPL,STOP_LOSS
2026-03-24,-58395.36000000002,-19514.480000000003,AMZN,STOP_LOSS
2026-03-25,-77457.08000000002,-19061.72,AMZN,STOP_LOSS
2026-03-26,-95732.16000000002,-18275.08,AMZN,STOP_LOSS
2026-03-29,-118406.16000000002,-22674.0,AAPL,STOP_LOSS
2026-03-29,-136907.84000000003,-18501.68,AMZN,STOP_LOSS
2026-03-30,-160315.2,-23407.36,AAPL,STOP_LOSS
2026-03-30,-179536.0,-19220.800000000003,AMZN,STOP_LOSS
2026-04-13,-156554.52,22981.48,AMZN,TAKE_PROFIT
2026-04-15,-133573.91999999998,22980.6,AMZN,TAKE_PROFIT
2026-04-16,-110516.91999999998,23057.0,AMZN,TAKE_PROFIT
2026-04-20,-87513.55999999998,23003.359999999997,AMZN,TAKE_PROFIT
2026-04-21,-63978.23999999998,23535.32,AMZN,TAKE_PROFIT
